mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,zcr,centroid,label
-421.96106,92.056335,-35.417656,7.792637,-23.188633,1.045231,-3.3765724,13.289831,1.3390459,9.666533,3.1460934,3.4121313,-6.2648263,0.013220041,0.0980213478343465,4252.807773483287,2
-415.10587,91.2812,-31.109423,1.2058475,-24.698864,2.138492,-0.70069116,14.851046,4.061173,9.5502825,3.4430532,2.2260787,-6.3140316,0.012977313,0.09018269437285223,4222.008125045502,2
-407.57977,100.1873,-27.07861,4.561431,-22.999426,5.7160063,1.2870481,14.826337,6.0828886,12.5329,3.4507136,3.7382617,-6.400199,0.014810627,0.0748443603515625,3899.6192158788704,2
-405.1636,104.82972,-32.78426,6.750932,-23.79991,5.023594,1.0907189,15.429535,5.65289,9.136364,0.8983532,4.5695114,-5.730377,0.011779183,0.08563891074640288,3944.572918260118,2
-387.00424,106.27357,-30.803135,3.3442159,-24.876654,1.9040611,0.13992499,10.454626,3.584736,10.693022,0.47377744,2.1258576,-6.5357757,0.0162216,0.07835700941381987,3750.128065994843,2
-400.3313,104.96231,-29.036608,3.5609956,-20.254921,4.5459676,-1.5019752,11.91475,4.208289,10.377679,2.0351431,3.4153955,-6.705223,0.013116952,0.08192119295634921,3892.3854161221784,2
-382.29672,104.302704,-35.89998,6.975652,-25.117937,3.0104303,-0.77438843,12.816012,2.956405,11.048833,0.5209919,3.8883164,-7.2682366,0.015030745,0.0872282736971299,3949.8690018905545,2
-418.3739,85.31874,-14.0861845,-6.0679793,-21.545052,5.173434,1.7768639,8.771333,5.322354,8.683328,1.4253558,0.7850805,-5.2906837,0.0143202245,0.07695168887867647,3811.4600314339755,2
-436.4212,103.075935,-19.263258,2.099606,-17.42956,7.3100615,3.45991,14.05408,6.0005107,10.304934,2.089755,3.3749769,-4.628675,0.012010498,0.07205870093368902,3780.4440072710945,2
-437.5885,106.19465,-21.37815,1.4850535,-18.97413,9.4136715,-0.57574606,11.069061,6.227816,10.81618,-1.2088974,1.3920262,-4.2611284,0.012762183,0.07769703584558824,3871.354697574158,2
-440.82764,97.24115,-30.581715,1.4222882,-26.717857,7.727891,-0.5594196,12.888594,6.9936438,13.952707,-4.110024,1.9881134,-7.4006147,0.010399944,0.09024885400236593,4277.722521367559,2
-380.58276,94.38486,-34.299034,3.2979033,-29.570656,8.0368395,-0.6211713,15.741258,7.21823,13.231817,1.3288424,1.2178539,-7.2824893,0.016846213,0.09310644939853556,4196.267092838113,2
-381.1025,101.55609,-36.732018,-3.1427097,-27.24543,3.1503499,3.2163663,18.166634,8.187449,12.474781,1.517387,0.18680973,-7.5546136,0.019715916,0.07499060352233677,3673.7669328565803,2
-402.0556,101.34176,-19.257801,-1.0222099,-16.327013,5.635527,0.24297595,11.645459,11.095512,8.818425,0.57084084,1.7961494,-3.8627274,0.015906548,0.06497991423501577,3421.528598608198,2
-363.487,95.547424,-35.895023,0.74856037,-24.98816,4.509738,-1.6925408,13.3221,7.2334356,11.424074,1.641055,1.3763016,-4.1546893,0.020679386,0.07786768996369295,3799.165637439941,2
-414.4992,104.73131,-22.193249,1.003438,-13.42912,6.629567,2.3965387,14.700064,6.0853877,9.276863,2.220101,2.8291378,-1.854233,0.015811324,0.06312713623046876,3420.423051811203,2
-408.35516,101.084854,-24.514471,1.7642467,-21.456154,7.433518,2.8799186,16.607544,9.694974,13.504397,4.673143,3.6693003,-2.2968917,0.015527754,0.06851443728885136,3619.2133303722508,2
-386.87265,101.11567,-34.593456,1.4022838,-24.89245,7.930262,-0.7714385,15.737031,5.0234375,11.307914,1.2644597,1.0338324,-5.1418447,0.017684834,0.07478402944711539,3794.7914881644683,2
-393.17627,98.74743,-27.058308,-4.5259356,-26.096188,2.37709,1.206338,13.825215,4.877421,10.06816,-1.0153934,0.06075108,-5.0571265,0.01827409,0.07773959106083086,3687.4637786873923,3
-385.3134,86.13172,-20.444412,-2.851503,-20.100729,5.618628,0.023995051,9.923523,5.158185,8.386708,-0.6958449,-0.42681056,-4.816693,0.018685888,0.077734375,3838.8188036073043,3
-393.8209,104.952515,-25.30093,2.88661,-17.6925,5.2301855,-1.8220966,11.599415,4.591719,8.101199,-1.9467711,0.018249838,-7.935384,0.018144688,0.07190744500411184,3584.1621690248876,3
-382.70667,99.57527,-26.433115,3.1787422,-20.066662,6.4579506,0.73137975,14.497893,8.071103,11.982953,0.5482428,1.9798877,-6.4809723,0.018963566,0.07537841796875,3772.4725365128857,3
-392.75723,88.907074,-25.245613,-3.5198252,-25.459667,7.5649605,-1.0023484,16.043755,9.561752,10.100626,-5.274502,2.2983887,-8.110079,0.01818671,0.09579146535773027,4291.11299094724,3
-384.8363,95.65061,-29.95061,-6.3337274,-27.653147,6.727635,-0.29682726,12.990026,9.898307,12.600333,-4.592655,3.8095052,-8.562306,0.0222101,0.07879488760964912,3854.3498229961074,3
-370.69012,89.08589,-28.871267,-9.542183,-17.258617,5.404887,-5.883406,13.724067,13.237452,9.282235,-2.9990518,5.23037,-8.66051,0.028781429,0.07380236292177914,3665.613136555771,3
-396.01505,86.52959,-25.680828,-12.880539,-28.488071,5.3687315,-1.1283855,9.608132,11.831058,11.638011,-3.6582515,1.4785216,-7.675124,0.02123344,0.077301025390625,3761.2885696121507,3
-385.23938,98.09892,-24.61132,-9.738116,-27.430542,5.125971,-2.86722,8.634848,8.002394,11.21934,-4.6235924,1.55048,-7.8124633,0.023739934,0.07366025837418301,3609.5050210005215,3
-388.4197,93.6892,-26.734056,-10.716247,-30.185602,6.373052,-3.7547455,10.337356,9.530333,13.323829,-4.182964,3.4535906,-5.676054,0.022109361,0.07622972016550522,3780.27198832411,3
-408.75217,77.06618,-16.959446,-10.258679,-26.538033,5.007064,0.420565,9.262586,10.216396,9.970256,-3.1417303,-0.02268459,-6.4891305,0.019836819,0.07238920235339506,3833.159391646999,3
-384.654,88.46137,-20.481281,-3.8435571,-24.130064,6.920397,2.3856003,11.163487,4.259352,8.669213,0.25802723,-0.93257964,-6.0092354,0.022759503,0.07578037021396396,3717.987029162129,3
-409.3826,80.06432,-27.094873,-7.4665976,-27.549152,5.54158,0.57296515,11.37408,10.121762,11.5372925,-4.186634,3.8686407,-7.627999,0.01912343,0.08573833264802631,4253.451961503335,3
-397.93866,70.04266,-18.008087,-6.3392878,-28.202885,2.0831277,-0.17079796,11.1950245,12.345044,10.5245495,-3.1363413,0.07632753,-8.132712,0.02261866,0.07730623570884146,4007.8683489234877,3
-400.81433,87.7752,-24.144209,-10.531905,-28.778456,3.6717548,-0.7824592,11.52792,12.808942,12.338308,-3.8017366,-0.7413171,-8.980192,0.024938868,0.07077928459119497,3841.2336402993074,3
-389.4129,83.82677,-23.385431,-10.448713,-29.849209,3.702082,0.2999196,11.307208,14.2525015,10.101232,-5.1893067,0.59112746,-9.017581,0.0262041,0.07048109222312704,3792.632696916943,3
-399.554,91.858,-24.056908,-11.614316,-25.446354,8.616592,-0.84991974,10.239908,11.460024,12.86789,-2.531002,0.17735992,-7.840638,0.022973564,0.06959198742378049,3722.749655633861,3
-387.07376,92.293045,-15.565569,-6.494881,-22.15705,9.49934,0.61664844,8.432458,11.381513,12.264173,-1.755357,0.6867027,-9.126759,0.025376992,0.07084020768633541,3699.0223838771108,3
-399.2519,79.747665,-15.928996,-6.637184,-23.764137,7.258307,1.0423342,10.851525,12.130042,14.116498,-1.530761,2.3556523,-6.0561247,0.020342123,0.07597994054638364,3941.3718115348265,3
-389.0411,83.78429,-19.754772,-8.627857,-25.805193,8.115671,1.5921376,11.5877495,12.467667,12.448466,-3.1328676,0.531716,-9.270318,0.02681942,0.07006129421221866,3856.907436013297,3
-366.501,79.89128,-23.765999,-8.50381,-30.185375,4.291208,-1.0611488,11.045406,11.99804,13.488265,-3.3144114,-1.8144253,-9.705665,0.02850055,0.08109437113515901,3937.159991080055,3
-387.30927,80.39617,-18.146236,-7.8900876,-26.320013,5.8266044,-0.43628502,8.630887,8.216514,9.66289,-3.1780188,0.1993703,-8.264032,0.026205081,0.0804858161407767,3987.83300088516,3
-377.9515,94.43703,-21.566454,-6.0327435,-21.607698,7.241095,3.2388687,11.242806,4.7783856,8.927684,0.37517458,-0.641656,-3.4260025,0.02247123,0.0736792293595679,3466.4279439491047,3
-383.78427,80.64387,-20.723755,-10.196888,-24.071396,6.1294436,0.03892204,10.905836,11.171621,11.262464,-2.6917253,-0.08516796,-6.6130924,0.025712956,0.07967476222826086,3921.1137095978106,3
-382.3432,88.698296,-17.491673,-1.852434,-21.543816,4.543881,3.2036324,11.695236,6.4592953,9.901335,2.040894,0.81225586,-4.47961,0.022267792,0.07016692546583851,3558.3293876004973,3
-399.71262,86.29474,-18.039145,-0.74394584,-21.441555,4.7526665,2.103145,10.576195,5.978955,9.516491,2.020434,1.7953157,-4.2475157,0.016940106,0.0776095920138889,3734.2851975424437,3
-406.31097,90.56457,-25.458715,-1.7525594,-20.359968,4.56842,-0.037055604,11.650349,5.177494,8.685162,1.639443,1.3442546,-4.005364,0.016911626,0.07893570188492063,3755.7362614426734,3
-385.88907,84.480286,-23.480095,-2.5106227,-25.24221,4.1548347,1.1192693,10.8861,7.3734965,11.500087,1.234071,0.18240172,-3.7653255,0.019230701,0.07961442166526846,3778.126702507678,3
-386.73752,90.80323,-27.526373,-2.581846,-23.300077,4.0031557,1.2963316,13.462277,6.235959,10.658683,1.4314715,0.5205274,-6.534501,0.020942941,0.07941288276006711,3809.356248768696,3
-390.2892,101.537254,-27.509296,0.44608745,-23.038734,2.8265252,3.807393,14.374476,7.4764953,11.553528,2.402718,0.7883829,-5.7017713,0.017698111,0.07567561529820262,3609.87330632083,3
-399.99893,90.73238,-16.859423,-9.607447,-28.919071,6.375489,3.989887,11.974824,11.864782,11.204468,0.76497394,2.296414,-6.730786,0.025507648,0.060486379977876106,3450.4391087466083,4
-382.77884,97.228165,-18.051018,-9.911736,-24.13372,6.6863885,4.9779143,12.71991,11.678022,10.578683,-3.8838925,2.692401,-4.982996,0.02312801,0.06108655427631579,3309.3757356742626,4
-388.9048,102.76331,-22.553766,-12.170994,-23.907984,7.6704063,1.6779556,12.013021,9.086778,8.148091,-5.3055162,2.5555272,-6.2913413,0.02175132,0.06569271193024862,3390.825368953488,4
-404.8055,100.45628,-18.351246,-13.381263,-21.867401,7.3340683,4.1808195,13.608773,9.696783,7.8809934,-4.8432984,1.0679939,-5.8042264,0.023700489,0.0641280773074128,3318.7539513154256,4
-381.90735,90.9042,-26.515493,-11.43927,-28.43022,7.300154,6.470095,10.015056,6.549108,9.117662,-3.4962797,4.2985096,-5.0005507,0.02400011,0.07400652318218955,3632.0982857426366,4
-419.4872,98.375145,-17.09322,-11.652044,-23.264845,7.342695,2.663766,10.44888,6.212598,6.22261,-4.424222,2.2489865,-6.280285,0.019024944,0.06878870365813648,3569.2549266375236,4
-419.765,96.12736,-22.668324,-11.436223,-25.289145,5.084106,0.9748486,10.016701,7.829166,7.287467,-5.0425773,1.9223288,-5.6367345,0.019932473,0.07207532807779456,3647.112682434007,4
-409.56137,87.00868,-20.124514,-9.288017,-22.637505,5.5870285,-1.5835532,7.7665515,6.074278,7.757368,-4.2935004,3.104854,-5.1821203,0.0195964,0.07641871331146409,3795.2746681259864,4
-389.9675,97.70692,-27.2317,-5.6503334,-18.275753,4.6950464,-3.0170996,14.5730295,10.904109,7.126575,-3.8270967,4.6467175,-6.5450015,0.024028094,0.07605527052238806,3558.1798748577808,4
-326.87216,115.871994,-30.142902,-9.086904,-16.339386,6.1779156,-1.3984736,15.128242,11.699983,7.415675,-3.1020923,3.1737952,-6.8995223,0.031522177,0.061610914596905535,3125.880766001719,4
-390.80847,88.565315,-17.31108,-9.5877495,-25.422722,7.754808,-0.20912983,7.7212744,9.581576,9.706816,-3.6561973,0.89699966,-6.8859224,0.023328431,0.07334756126519756,3685.363820686204,4
-367.39276,85.43513,-19.54031,-11.259363,-28.86522,5.081741,2.2316408,10.534434,11.029491,9.153831,-4.9862733,-0.0323613,-7.889786,0.03229196,0.06303455627042484,3462.3364077387696,4
-389.37546,85.68578,-18.77658,-10.25426,-22.351273,6.40267,-3.2712743,9.2188425,11.398843,11.0359125,-3.511255,1.6116099,-7.189435,0.029360117,0.07386956370548961,3746.207846121828,4
-391.60117,86.30767,-23.41847,-8.645287,-23.887001,7.1201143,-3.510961,8.824965,12.128136,8.417821,-5.321796,1.8386217,-9.339201,0.02398357,0.07920290389150944,3859.8332561700277,4
-400.13644,93.03913,-29.437857,-5.4152184,-16.974405,6.948653,0.58553123,12.027505,3.726196,6.0399556,-2.3907986,2.9789166,-8.522824,0.020790808,0.07840146346830985,3640.1661451641785,4
-420.29752,83.791534,-22.286598,-10.724605,-18.201263,8.717898,-3.7903144,5.793552,7.753408,10.207526,-5.7031426,0.19254836,-6.532738,0.018599788,0.0776582233646373,3841.067148783728,4
-429.21872,88.769104,-21.01607,-10.229708,-20.514925,6.038771,-2.9368393,7.5050993,6.779471,7.5326834,-5.210851,1.1289321,-7.041425,0.018255528,0.07828686118784531,3811.092377667599,4
-432.90704,92.63257,-18.5313,-7.787293,-17.043716,7.259939,-2.474523,7.510917,6.5922656,8.127745,-4.3560596,1.227012,-6.7151723,0.017486816,0.0740161384503866,3733.624512781305,4
-431.3919,96.94147,-23.587776,-8.320128,-16.062754,7.4519677,-4.6423345,8.306215,5.8962727,9.540884,-4.6708584,1.5986385,-6.582185,0.015782656,0.07587758657094594,3763.4804412302788,4
-441.28772,102.64514,-17.898874,-4.7756495,-13.557595,7.0429406,-3.0500977,7.990579,5.754659,7.7384315,-4.6002855,1.4260212,-7.0776806,0.014896304,0.07188556439643799,3609.740793224521,4
-415.82013,107.21943,-20.36613,-5.8196306,-11.871284,7.0591884,-5.891539,6.068807,4.301814,6.0541115,-7.8607006,-0.27117908,-7.968066,0.016896332,0.07078618588654892,3433.729624377271,4
-408.1388,82.50542,-28.490923,-5.582487,-25.238049,6.874175,-4.586543,8.066775,5.5082555,6.766807,-6.163222,0.58739996,-9.153247,0.018799877,0.09082486170419254,4279.385046217921,4
-411.59543,94.90381,-4.0612745,-10.972177,-20.47121,6.671393,3.3426602,9.32556,8.910794,6.9528265,-3.515672,1.3528565,-4.1608505,0.022321649,0.05801901496259352,3165.6618891989424,4
-384.74817,92.80714,-23.097042,-3.5275967,-19.805923,8.975978,0.41513643,9.6822815,7.3201156,4.9159217,-6.7956376,-0.6942106,-8.161761,0.021627704,0.07255634508634869,3599.8280054792,4
-369.4102,87.450134,-20.55657,-12.356298,-30.081549,5.311627,2.9392483,11.268827,12.105922,10.299087,-5.318518,0.07528622,-8.707152,0.02978961,0.06893701491013073,3568.9702326800266,4
-388.35782,95.45975,-19.48349,-13.575337,-24.983284,6.478811,1.8251337,11.741256,10.311141,10.291548,-3.5110486,2.619274,-6.4425883,0.02595725,0.062127760898919755,3386.235392459347,4
-393.43768,92.96268,-16.224426,-12.96907,-25.939793,5.063901,3.3848138,13.444395,11.803426,10.649204,-3.3756495,2.2486327,-5.5859065,0.024069646,0.06049154567988668,3336.369708883541,4
-380.18994,90.86799,-16.995584,-10.829356,-22.622313,6.44952,4.546703,13.038086,13.22981,9.424271,-2.3659432,1.7005783,-5.6395745,0.027581586,0.06392928265056022,3335.752058427677,4
-388.25537,90.98784,-19.525179,-10.488144,-23.231329,7.772567,4.424733,12.45695,11.235019,9.42315,-3.1966412,1.2316837,-6.8948894,0.025898902,0.06407930730712166,3425.503639812403,4
-389.84232,95.53299,-21.296732,-10.859171,-24.835472,7.2127924,1.19598,11.552025,10.2433815,11.050037,-3.8023353,2.8149614,-6.958873,0.02310985,0.07005001354768786,3577.2362371731733,4
-376.6839,91.40801,-18.535114,-9.935065,-28.067389,5.5956426,4.0373793,12.833297,8.737365,6.727473,-8.071698,-1.0358052,-6.9038644,0.029847175,0.06428236768424855,3487.1129737547403,5
-401.68317,109.62402,-24.34266,-5.9186068,-19.57587,9.11329,2.7589717,11.018718,2.0137105,5.2567296,-3.987043,5.2984233,-8.088883,0.01804438,0.07086863906722055,3481.999334549001,5
-381.4199,105.29115,-24.462797,-8.378406,-17.132374,7.813161,-1.9223582,7.1009526,0.59975487,5.0755205,-4.906799,5.5278525,-9.735175,0.019479606,0.07484329578488372,3490.497362288569,5
-409.59863,87.80609,-22.418135,-6.993421,-20.400646,10.768779,-1.2661276,8.060704,3.0915618,3.909398,-3.756716,6.976382,-7.089571,0.01518127,0.09697840073529412,4099.683834385285,5
-422.81342,91.826965,-22.321997,-11.030502,-20.107643,9.379631,1.4198946,8.649808,2.8568075,5.686704,-3.4434977,5.652953,-4.971074,0.017772382,0.07439159292035398,3788.153271300353,5
-384.51904,100.395195,-25.984938,-6.2096477,-22.125977,5.396707,-3.587699,4.85879,0.16730216,5.637325,-5.5871186,4.923069,-10.466744,0.018063508,0.07905583223187311,3805.5609766799153,5
-417.2988,87.20093,-19.407385,-10.366158,-26.597694,6.959944,7.7547054,12.101341,6.472757,4.435674,-6.247002,-0.11967022,-6.682884,0.022363316,0.06873559170081968,3690.16962524089,5
-418.24323,81.06362,-17.48236,-9.950608,-26.360758,7.499932,6.9140215,9.826813,5.895841,5.1832094,-4.7690954,1.7278639,-5.609949,0.019416938,0.0742878871681416,3825.4995971121316,5
-413.73093,88.03999,-10.37578,-6.525646,-20.157585,7.5361447,7.0810986,12.723072,7.5328298,5.150244,-3.1215477,4.7897487,-3.9623857,0.020029878,0.06243996542008197,3429.0628586487323,5
-383.80273,94.23381,-21.84338,-7.3648815,-21.984137,8.6755085,8.641369,14.330172,9.546368,6.44485,-6.623906,1.5370818,-6.1933393,0.023051176,0.0651584201388889,3453.2348479131774,5
-381.03445,79.58839,-13.5548,-7.2724476,-23.123116,7.793766,10.028739,12.628533,8.277841,7.2020817,-2.2598562,0.79072446,-4.650451,0.022678819,0.06138849937678063,3372.036414970259,5
-367.23276,87.533676,-20.02122,-11.718511,-26.673075,7.6285963,3.1360652,10.600694,7.651066,5.9211493,-8.434557,-0.18964747,-6.7566347,0.033475917,0.06368865966796874,3389.4169019370675,5
-397.8446,91.69873,-17.23569,-13.892087,-24.460365,6.958813,7.083649,13.205011,7.996341,6.769654,-4.3235974,2.5783858,-4.9259453,0.02355005,0.06602647569444445,3457.8285560248355,5
-389.63718,83.55889,-19.14601,-11.40899,-31.439472,3.5950108,6.557838,13.163206,6.5501423,7.944007,-3.0450954,3.0854924,-5.7911716,0.023573583,0.06913469698482429,3747.1144252116746,5
-397.35184,82.219025,-15.104131,-8.762374,-25.814695,6.38742,5.124962,10.505838,7.9113817,9.07609,-3.9356585,2.7397401,-6.1700277,0.023835313,0.06688465272760116,3656.802628129192,5
-431.19547,79.50444,-9.868878,-7.3188324,-23.246836,5.4394484,4.9887156,10.268694,6.711027,7.804011,-4.3274007,2.77476,-4.663079,0.017153157,0.07221888775188917,3822.6533001813978,5
