mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,zcr,centroid,label
-322.75113,52.532085,-20.009687,33.30406,-18.39528,22.700974,-8.079012,17.360107,-10.0346155,14.6911955,-23.087423,12.571047,-4.0252028,0.018571792,0.24317908653846154,3300.2196802273706,1
-326.76257,47.990227,-22.120308,28.796082,-24.347559,20.881397,-3.7335143,17.83886,-10.81933,16.56552,-24.274641,10.569507,-5.147028,0.018006196,0.232861328125,3336.7181924689544,1
-307.20175,53.283497,-15.272781,36.508224,-19.201584,22.58489,-3.3500838,16.961607,-12.105412,14.913713,-25.260027,6.7560983,-8.071374,0.020248031,0.22266376201923077,3300.954497638334,1
-291.94394,53.417927,-15.729474,33.332325,-22.573303,24.457144,-7.2322397,17.472982,-15.77981,11.03701,-29.661308,5.9498415,-12.2065,0.02166303,0.19887319711538462,3292.2267067626244,1
-369.90833,40.99394,-17.870537,28.322647,-20.21413,19.178497,-5.142623,14.715475,-11.781723,12.414461,-26.210999,8.537967,-7.4786944,0.016691428,0.21029146634615384,3059.8084024370364,1
-300.6256,75.10304,-1.3010292,39.329403,-19.015186,20.584785,-6.9900556,12.174762,-13.186773,8.349249,-28.069035,5.505389,-7.5465918,0.022445906,0.16388221153846153,2866.74464118191,1
-303.59506,34.77064,-25.330887,26.69137,-26.510075,22.240389,-6.7494383,17.888544,-11.698719,16.963678,-25.040703,9.550289,-3.860471,0.021195592,0.2745192307692308,3637.2310434724727,1
-333.35034,37.44846,-29.031973,22.535683,-32.373215,7.9629836,-14.852569,18.394806,-8.514332,13.297314,-23.149197,7.8902345,-6.7335267,0.023142345,0.24373873197115384,3255.173745539102,2
-299.66037,48.475506,-29.864904,24.604767,-30.438175,12.014316,-13.493268,19.903353,-6.910962,15.82903,-24.45554,10.399505,-9.231906,0.024081536,0.2477801983173077,3343.2613288561274,2
-363.07217,38.876125,-26.26844,21.204391,-29.55724,10.719839,-12.044662,17.071262,-5.687535,11.31866,-22.654861,8.107679,-4.6679974,0.020836001,0.2153057391826923,2991.6057808926566,2
