rms,zcr,centroid,rolloff,bandwidth,flatness,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spec_mean_1,spec_mean_2,spec_mean_3,spec_mean_4,spec_mean_5,spec_mean_6,spec_mean_7,spec_mean_8,spec_mean_9,spec_mean_10,label
0.020121662,0.1316631610576923,2658.8490201847903,5235.052959735577,2479.585667557197,0.058475655,0.74065095,0.74495333,0.6196897,0.46687728,0.41006956,0.4275141,0.41139066,0.4946438,0.5445128,0.54246205,0.5767218,0.6702771,0.016982324,0.034075294,0.06434552,0.07906917,0.11147396,0.10616471,0.079698466,0.09158921,0.113190316,0.12977754,4
0.024805255,0.13885216346153847,2787.7012885545532,5583.808030348558,2521.164236184363,0.06251292,0.6934574,0.55733687,0.45406577,0.48348805,0.44320503,0.40276676,0.40471292,0.44595364,0.44351432,0.48660398,0.5801858,0.72352713,0.017412176,0.03994849,0.07457616,0.08725278,0.11262854,0.13626204,0.119343735,0.11322614,0.09991909,0.16734475,4
0.017999656,0.1343299278846154,2663.7944260215772,5322.0139723557695,2461.8966056483036,0.056748036,0.7852154,0.7273887,0.5073497,0.37185436,0.44184712,0.5008045,0.40156102,0.4263321,0.48740625,0.49062273,0.5773412,0.7137247,0.024232803,0.049964704,0.08617434,0.097017676,0.10533903,0.11058334,0.105417974,0.13236378,0.16364591,0.13988945,4
0.018728958,0.12065805288461538,2500.3772585723996,4964.3971604567305,2416.1656702796927,0.054550003,0.5853451,0.51080793,0.4217071,0.36920923,0.39937377,0.3493478,0.3458868,0.4270253,0.5677776,0.70349455,0.6337971,0.58915865,0.016325658,0.031666793,0.05468645,0.07187514,0.08270272,0.106743194,0.12254738,0.1678637,0.18968739,0.1546348,4
0.020244934,0.12545823317307692,2485.1996094232504,4864.4334059495195,2362.2019990857443,0.052852288,0.6571039,0.6725758,0.47211164,0.4135768,0.39483517,0.3530053,0.35077727,0.33698794,0.36330688,0.4918488,0.5876487,0.6682328,0.023247154,0.04048822,0.054292593,0.058876593,0.075132966,0.09695952,0.10253797,0.15835595,0.28849217,0.2615705,4
0.021400446,0.15026292067307692,3015.3232251460295,6051.658278245192,2637.1739563399506,0.082523234,0.7261152,0.6278261,0.49979177,0.45004573,0.4312492,0.43937635,0.45029333,0.50641716,0.473621,0.5275142,0.6415959,0.7674519,0.02141562,0.033627175,0.054408073,0.060976494,0.07617438,0.10266243,0.1001691,0.10935894,0.112284526,0.11345879,4
0.03639146,0.11140700120192308,2477.062026980202,5072.560096153846,2430.8238657119173,0.038430028,0.7960449,0.7828014,0.5727311,0.45084488,0.41708568,0.3779785,0.35274336,0.36576506,0.4027092,0.47891957,0.5400029,0.63276947,0.031563215,0.058930207,0.08367874,0.08314847,0.13429938,0.3752938,0.44855604,0.27510893,0.2395644,0.24836385,4
0.02651786,0.1282414362980769,2688.5832012675996,5465.789513221154,2452.7890178630128,0.05708089,0.70611185,0.7221074,0.4833036,0.4081483,0.49850416,0.4193969,0.3504683,0.41779009,0.40421537,0.40907252,0.47381282,0.5852565,0.014927477,0.026659694,0.05279283,0.077189244,0.120129116,0.13298124,0.17546618,0.28202012,0.3161639,0.2814918,4
0.035431962,0.11758563701923076,2527.3177537632814,5192.897573617788,2460.021587718014,0.04266862,0.76791155,0.6596597,0.51794034,0.47718197,0.43285903,0.38546675,0.38806012,0.45541123,0.4319601,0.46767917,0.5544652,0.71530277,0.029979428,0.06451472,0.10369429,0.10565501,0.1549384,0.17293257,0.21694522,0.27416304,0.31457663,0.29926264,4
0.030186681,0.10733548677884615,2425.817634575555,4894.248610276442,2368.728754323666,0.03804363,0.7159951,0.7747733,0.6801472,0.6152032,0.5211754,0.39887312,0.3115366,0.30118075,0.31773686,0.3637425,0.44873402,0.56320757,0.023633605,0.05519523,0.079252444,0.07555747,0.10079581,0.12791131,0.28487828,0.4114883,0.2514452,0.25167614,4
0.029224854,0.1045673076923077,2403.954407063942,4872.218487079327,2372.342788533767,0.03773934,0.7903294,0.7558427,0.55279446,0.43658632,0.4220047,0.39054585,0.34092945,0.35055372,0.36475164,0.4457898,0.48870534,0.56725514,0.022769932,0.05877906,0.0812755,0.07942224,0.13102956,0.16799493,0.31142464,0.3624871,0.31432095,0.34295642,4
0.032207184,0.11237229567307692,2516.7328327005307,5162.833909254808,2449.8899504666183,0.041832626,0.7687371,0.78259325,0.60432106,0.48461133,0.46572128,0.4186714,0.3975564,0.38681114,0.39598384,0.4332922,0.5269649,0.63467735,0.031769373,0.062116534,0.086825445,0.10457525,0.15654334,0.17552496,0.33997357,0.45084777,0.29453817,0.2526319,4
0.030160394,0.11021634615384615,2491.0858929214132,5029.07958984375,2417.4757713529566,0.046774525,0.67110425,0.77842647,0.74572736,0.6041987,0.50859934,0.4234414,0.343408,0.34685895,0.40177765,0.48542666,0.52291954,0.56680554,0.031959504,0.0670168,0.1058846,0.10571959,0.14476785,0.1815304,0.30822963,0.39425662,0.24721676,0.21974553,4
0.02841359,0.12130033052884616,2599.3156108506355,5350.586876502404,2487.5671416588916,0.045507215,0.7155723,0.6897361,0.55180967,0.48503965,0.4642607,0.44129673,0.38420573,0.40219498,0.4911999,0.6364691,0.69418424,0.64414155,0.018186754,0.034636848,0.064632446,0.07990546,0.09627592,0.17014278,0.2241132,0.23792008,0.21338767,0.29083645,4
0.022708418,0.22582632211538461,2925.375529847383,5295.345928485577,1937.8708995205538,0.24278502,0.54147315,0.38941348,0.3116513,0.26011592,0.25155625,0.269129,0.30283007,0.4015869,0.42708248,0.48693812,0.6359019,0.6684754,0.1482786,0.10869973,0.057894263,0.061207905,0.07010357,0.09664952,0.13666505,0.18749174,0.22321019,0.23501745,5
0.029460317,0.2626164362980769,3364.8845726174113,5971.488506610577,2184.1145217762532,0.14348896,0.6842219,0.5567341,0.38711753,0.29131073,0.25849548,0.2746191,0.33009654,0.4434572,0.506278,0.54957736,0.69409716,0.74626976,0.47563264,0.42312318,0.36724907,0.37499338,0.38280073,0.4027727,0.4736695,0.58526266,0.6106563,0.59043944,5
0.023304686,0.19496319110576923,2526.9425776614594,4390.371657151442,1538.9974675572178,0.3982538,0.42717755,0.28421322,0.19296335,0.1434376,0.12722372,0.12214748,0.17650068,0.27229014,0.3289324,0.4233452,0.53015393,0.53387964,0.09453671,0.0653246,0.031696964,0.042358216,0.04626564,0.074067086,0.13595174,0.19851296,0.19620155,0.16462776,5
0.025248943,0.20540489783653845,2823.5232187517254,5067.342435396635,1844.1982306920715,0.29076028,0.54840887,0.38019785,0.26560935,0.18859127,0.17090167,0.15942207,0.20228809,0.2856328,0.3251651,0.39868084,0.5906353,0.6566813,0.13046066,0.07907397,0.032747496,0.031518552,0.032443292,0.061831407,0.13728936,0.19760817,0.23088141,0.22733298,5
0.026897106,0.2496319110576923,3259.3050826878407,5741.662973257212,2089.3145803669254,0.19766873,0.6041907,0.47112852,0.3070789,0.23559791,0.21152212,0.18712772,0.25157169,0.38844147,0.43253803,0.5038275,0.64709574,0.68864816,0.14932328,0.10679114,0.05977323,0.068997614,0.07882326,0.105171055,0.15039764,0.2106737,0.24755302,0.2784575,5
0.029729223,0.24974459134615384,3295.5552641895633,5941.673302283654,2185.508288782726,0.13989809,0.5967145,0.41340593,0.36683556,0.30601564,0.24601638,0.23156977,0.28169945,0.40105012,0.47477713,0.49641624,0.691861,0.7699238,0.42689797,0.39361528,0.36162397,0.38205782,0.3899939,0.39879778,0.44360134,0.54430926,0.59646976,0.60861635,5
0.027642572,0.2591984675480769,3414.243448251351,6068.222280649038,2201.7416614972117,0.14709415,0.56207854,0.38800186,0.2826861,0.26387745,0.2487878,0.26323634,0.33932406,0.45306686,0.4597712,0.54709536,0.77238905,0.7517404,0.13489309,0.0883098,0.034804996,0.03920181,0.044427194,0.06932483,0.12187783,0.19177987,0.21879797,0.2298066,5
0.02898335,0.25281325120192305,3420.3050029286564,6288.77197265625,2357.6612748106827,0.062099457,0.79360825,0.559563,0.3920198,0.3145049,0.29380536,0.30272886,0.35084897,0.41206515,0.47589496,0.55291647,0.70468235,0.84736854,0.16918948,0.10691081,0.046416976,0.046124592,0.048610903,0.072500564,0.17198148,0.2642234,0.2412059,0.23580714,5
0.02727438,0.22463942307692308,3202.2957975908575,5678.3884840745195,2189.5607308337485,0.08839713,0.60545325,0.5323156,0.3385724,0.21276985,0.21033713,0.19928554,0.26649213,0.38757023,0.430305,0.51401806,0.7034753,0.7115357,0.15916492,0.10334333,0.04572037,0.049672596,0.057272084,0.087660044,0.12568974,0.18728583,0.21154113,0.23448132,5
0.029576212,0.24783278245192308,3276.3227295287,5766.757436899038,2130.292601899944,0.14162482,0.5590991,0.35861972,0.24212371,0.20087245,0.21260914,0.20124632,0.24956833,0.42939946,0.49287772,0.442736,0.6725445,0.749145,0.14998718,0.10760694,0.052747786,0.05483016,0.06531271,0.092757,0.16690864,0.2446239,0.23072943,0.23184903,5
0.02735471,0.22644981971153846,3007.411429780692,5239.856520432692,1891.7570188994255,0.24201515,0.61774963,0.42425776,0.30899894,0.22735539,0.20220743,0.18355237,0.18270418,0.2568188,0.36505,0.39334995,0.5017363,0.757864,0.39103785,0.36066905,0.34151232,0.36406058,0.37323242,0.39196634,0.43144494,0.51794124,0.56699955,0.5654298,5
0.026347479,0.22910531850961538,3002.7411940223465,5258.076923076923,1897.5793332588914,0.2426517,0.41189876,0.29418007,0.22813442,0.21473,0.17689651,0.17609768,0.22906767,0.32374504,0.36808383,0.4829813,0.7222952,0.639073,0.13315278,0.0923504,0.047609247,0.05122519,0.06059865,0.081593774,0.11076718,0.17247935,0.1893866,0.17785637,5
0.026307238,0.22974008413461539,3158.2594095508853,5725.844350961538,2164.8025352625264,0.1326538,0.6115533,0.43799964,0.31312218,0.26139897,0.24908729,0.26864606,0.3323669,0.39102384,0.44714,0.49529865,0.7016473,0.7963952,0.16114928,0.111401536,0.057775006,0.062381282,0.07023891,0.10193721,0.16532917,0.21778822,0.2244575,0.25042027,5
0.034693833,0.2636530949519231,3527.194804921735,6292.250413161058,2313.381020088152,0.10176742,0.71774256,0.5534999,0.39137253,0.31218046,0.2977122,0.27053997,0.30649215,0.42369723,0.50826544,0.5266607,0.7143016,0.8520284,0.47209272,0.41246077,0.35781732,0.37038383,0.37969103,0.40704507,0.51900786,0.6542981,0.69452786,0.74448717,5
0.025421062,0.22271634615384617,2984.725692979379,5322.179612379808,2020.896333889661,0.18633653,0.571722,0.4728552,0.39922726,0.2595429,0.20476848,0.20800029,0.26259446,0.36776432,0.41874015,0.48633555,0.654162,0.6735316,0.13194038,0.082156606,0.02936879,0.03699634,0.04785411,0.07118027,0.15100947,0.26832137,0.24616323,0.22176275,5
0.028198568,0.23487079326923077,3050.3083648406255,5453.118051382212,2022.1703069318069,0.18588483,0.6601473,0.48761138,0.3571967,0.2483975,0.23125005,0.23450695,0.28518772,0.37087482,0.43648165,0.4612623,0.6304562,0.76040393,0.12865369,0.085868984,0.03681329,0.037884235,0.044793878,0.069072485,0.114493,0.16896059,0.1969544,0.19418536,5
0.02851132,0.2507136418269231,3415.8733143901454,6025.652794471154,2246.714441522826,0.09113819,0.7090717,0.47374338,0.2899041,0.23271893,0.22490053,0.222717,0.27120516,0.38349628,0.53678256,0.57656866,0.7298364,0.8153871,0.14784442,0.09599799,0.03888776,0.044790648,0.054642107,0.0812184,0.14098321,0.20845994,0.24089928,0.2477163,5
0.026800916,0.24993614783653847,3311.3361270667942,5856.782789963942,2147.4423196808384,0.13894351,0.6464871,0.4486316,0.32488936,0.2841769,0.26360244,0.24813564,0.28237915,0.3769375,0.46353123,0.5337306,0.6991739,0.8072049,0.13964407,0.08179406,0.02598794,0.027532607,0.031303078,0.05706496,0.11120326,0.182636,0.19516717,0.17467792,5
0.028762877,0.24969576322115383,3410.246191839008,6192.286658653846,2298.797195708187,0.08966701,0.6030199,0.39889756,0.27661937,0.19848496,0.19755383,0.21599631,0.29604736,0.41979077,0.5024704,0.5490699,0.7602265,0.8299709,0.15597191,0.09214752,0.032804105,0.03766834,0.042618044,0.06375113,0.12664331,0.2023281,0.2119155,0.19636443,5
0.02597838,0.21227463942307692,2950.892205493722,5325.658052884615,2105.320264149466,0.12702863,0.5989165,0.4459631,0.33358067,0.21668686,0.19607723,0.20805979,0.2692768,0.33803165,0.38414672,0.46960112,0.7142526,0.7483351,0.13475525,0.07899958,0.024814937,0.031984977,0.044469852,0.085594006,0.14789332,0.20490098,0.21577689,0.21816273,5
0.030381398,0.25283578725961536,3325.571549659913,5754.914175180288,2050.283157891822,0.1878261,0.6599781,0.45962614,0.30015147,0.22229958,0.20506182,0.17956665,0.17962559,0.31800455,0.4447772,0.4647002,0.63169074,0.77314025,0.13500017,0.095933124,0.053494733,0.05492346,0.057601985,0.092294194,0.15520431,0.20997724,0.24283192,0.26032776,5
0.0299613,0.23527268629807693,3095.41714094283,5339.323354867788,1880.9862715241209,0.24336848,0.4796679,0.29861978,0.21694921,0.16544499,0.15167144,0.1586948,0.19769292,0.2792739,0.3175212,0.39548755,0.6888696,0.7316936,0.13132094,0.08827156,0.043179788,0.0435544,0.04860797,0.06789732,0.110450365,0.14115095,0.14963272,0.15613385,5
0.026128162,0.22143930288461539,2871.808105775285,5016.739408052885,1760.4967390117954,0.29045075,0.46882224,0.30122444,0.19756992,0.14158958,0.1261785,0.12635747,0.17070036,0.25978854,0.3147759,0.39732954,0.6511776,0.66879874,0.13627459,0.08922572,0.046635248,0.048447262,0.052948214,0.07246916,0.11998621,0.15550996,0.16409981,0.17906173,5
0.030355679,0.2450232872596154,3215.0766496960728,5552.584885817308,1985.626784888504,0.18951707,0.5571791,0.35228252,0.25006646,0.20328428,0.1876245,0.17392303,0.21506284,0.30263266,0.3495593,0.44673452,0.6892777,0.7799997,0.16001475,0.11491966,0.0682632,0.07477335,0.08173292,0.10435591,0.14092618,0.24944387,0.30329505,0.2397852,5
0.027132817,0.22116135817307692,2850.2356360655613,4981.126802884615,1779.5897353292967,0.29215637,0.56971055,0.38333285,0.27362466,0.2054918,0.1788328,0.15012674,0.16580296,0.21658,0.28279698,0.34212363,0.5026116,0.6954917,0.12304851,0.090204865,0.050320715,0.056048777,0.062682465,0.07586945,0.120397635,0.16378085,0.185068,0.20256606,5
0.03006809,0.2560321514423077,3436.16415373891,6018.695913461538,2164.4324508761415,0.13985427,0.611861,0.4081261,0.29007694,0.21753576,0.19254255,0.19570033,0.25091687,0.34191588,0.37957555,0.43790722,0.71841997,0.8214665,0.14620812,0.09691679,0.045090556,0.050332863,0.058015693,0.089635186,0.14663084,0.21016304,0.21320672,0.22149739,5
0.03132408,0.25085637019230766,3386.626265366038,5983.497408353365,2162.7142594578195,0.13940443,0.5277347,0.35308406,0.23796122,0.19706006,0.1865131,0.18634693,0.237364,0.33685708,0.3916877,0.50161797,0.7956421,0.7979099,0.14263932,0.09777661,0.047067095,0.0523888,0.059202738,0.086766355,0.15828617,0.23864843,0.23491625,0.23591016,5
0.03385277,0.2751201923076923,3595.928804176274,6191.292818509615,2227.0607288413707,0.09719651,0.78676134,0.6049712,0.4531567,0.28828532,0.26067197,0.24722154,0.2276085,0.31840762,0.38762793,0.43120024,0.6001994,0.8253573,0.13903685,0.09058502,0.038093317,0.047781542,0.057312984,0.091916,0.16361566,0.21877947,0.2523268,0.27949926,5
0.027235135,0.2447265625,3377.1424016462515,6250.840407151442,2348.609585178468,0.057852216,0.5600345,0.45683348,0.34150913,0.26461574,0.25497064,0.312111,0.3593352,0.39468083,0.436914,0.54514486,0.8418569,0.7593207,0.16077156,0.10700763,0.047588274,0.053237833,0.060552828,0.103087775,0.19373542,0.27998564,0.30605656,0.3432098,5
0.026889563,0.22955228365384617,2959.9197209888525,5086.805138221154,1780.709338073211,0.2921394,0.3892231,0.24549702,0.18034461,0.15049016,0.13894784,0.16118905,0.22356592,0.32911304,0.3626521,0.42082146,0.68799895,0.6624998,0.11526323,0.06593688,0.020816525,0.0228269,0.029179396,0.062208306,0.096937604,0.12641734,0.15481968,0.1738031,5
0.027776545,0.09973707932692308,2403.8846086555063,5083.492337740385,2486.4919734009604,0.033111095,0.67538655,0.59032977,0.42956427,0.36869434,0.42112297,0.42924058,0.35830045,0.4359378,0.42977902,0.35993087,0.3931966,0.5469737,0.01420909,0.028556032,0.045590866,0.06777796,0.12397772,0.12773664,0.24004695,0.42408985,0.38922474,0.26539654,5
0.022644581,0.12641977163461537,2636.3348641298153,5258.656663161058,2424.13769521379,0.06259099,0.6481142,0.6226962,0.5342124,0.4983979,0.5885573,0.5544351,0.54418457,0.479573,0.53982824,0.5760135,0.6308906,0.74979365,0.018234745,0.034548804,0.060061797,0.066065244,0.09617799,0.17983778,0.18761608,0.34369552,0.41401312,0.23641351,5
0.025063295,0.130810546875,2633.4493216776746,5285.32470703125,2383.210450479973,0.06405698,0.71065277,0.6191364,0.48846495,0.44757652,0.46780872,0.44939178,0.45066586,0.55221146,0.6465757,0.6003621,0.5806504,0.71911216,0.018558413,0.044982456,0.077779144,0.07990898,0.11055161,0.20885517,0.2737835,0.2521481,0.35735053,0.27588496,5
0.020006657,0.17775315504807693,3125.2992619075035,6016.045673076923,2560.3222228973796,0.079052046,0.64031166,0.66039044,0.5759781,0.45433116,0.4910472,0.43414783,0.43186522,0.46557432,0.4838392,0.5761105,0.6267881,0.73106915,0.019343596,0.0410634,0.06462889,0.06894661,0.08875617,0.11223111,0.12573574,0.15269707,0.1545969,0.1640138,5
0.02243855,0.1269794170673077,2676.275245113276,5459.6608323317305,2497.767465048807,0.059035182,0.7445489,0.72465116,0.6677905,0.4925932,0.46212485,0.519661,0.4831905,0.5067928,0.5597776,0.6067993,0.6438658,0.7397212,0.015692862,0.037473436,0.05890308,0.066411175,0.0869654,0.11371061,0.14141376,0.163984,0.15563281,0.1893422,5
0.02280165,0.14755108173076922,2982.070310182741,6011.242112379808,2582.424913431337,0.08108418,0.7336458,0.63694143,0.54936063,0.44641408,0.41289154,0.4088564,0.43032825,0.46889892,0.5325968,0.56660235,0.6192684,0.73353004,0.022129154,0.04347464,0.06586402,0.06618051,0.07977394,0.118240714,0.12441296,0.15863177,0.1678214,0.15569887,5
0.022928057,0.11759314903846153,2648.256183217101,5468.2741135817305,2523.703275785974,0.047528245,0.78566045,0.70075756,0.6021806,0.507316,0.4900691,0.47009155,0.39337566,0.34561908,0.35016003,0.40569592,0.5315052,0.6993675,0.015531752,0.027668996,0.04792833,0.059604045,0.0733292,0.10491681,0.124313414,0.17359692,0.1766945,0.13453309,5
0.025314154,0.13030724158653847,2700.393779238934,5533.0393629807695,2531.128469364485,0.050192937,0.8296266,0.6515045,0.5641418,0.5236732,0.5143588,0.4911211,0.46957034,0.4095789,0.39210108,0.46599773,0.5786984,0.7728235,0.016043557,0.030056829,0.039691996,0.04210626,0.06607731,0.12203053,0.13231663,0.15074669,0.16746368,0.13766554,5
0.023343509,0.10907076322115385,2380.121820131032,4890.687349759615,2393.911768207878,0.036401942,0.6554738,0.72563046,0.61776865,0.52232593,0.44615948,0.46585366,0.5275504,0.40811595,0.37819767,0.4486265,0.48486996,0.5270528,0.013054702,0.02300213,0.04425608,0.05553846,0.08214313,0.12592538,0.21865003,0.34481555,0.2725776,0.20664167,5
0.031018859,0.12772310697115385,2745.2473614512623,5652.3830003004805,2499.7934530375746,0.04758716,0.7637212,0.66427773,0.5026226,0.45830458,0.53632045,0.5388474,0.4607771,0.3835221,0.3364901,0.3712554,0.41679347,0.6204705,0.022777015,0.033110708,0.048970975,0.056857683,0.08149447,0.13572125,0.20387794,0.30162072,0.42220828,0.3451654,5
0.03171256,0.11847956730769231,2631.871092562147,5279.278846153846,2443.8321106684953,0.051548887,0.7535794,0.7106707,0.51421934,0.4824953,0.47314695,0.4694899,0.39914036,0.3702919,0.31124085,0.3201887,0.394606,0.4953448,0.014773529,0.029508093,0.044668876,0.060898073,0.080203265,0.10133114,0.2215992,0.41417548,0.4687907,0.45071954,5
0.041220482,0.11502403846153846,2503.0254254637907,5053.7599534254805,2386.4632459020504,0.04005458,0.77569926,0.80798936,0.60270065,0.49368557,0.42197445,0.42281714,0.3837924,0.33243477,0.3542583,0.3992514,0.43977192,0.6191319,0.025147395,0.04809474,0.076802626,0.08134484,0.122446224,0.24010973,0.2620067,0.3110534,0.3272855,0.2072202,5
0.0336776,0.12659254807692308,2670.238090611051,5507.944899338942,2478.4354022316506,0.04728887,0.83276486,0.84724116,0.59890205,0.4636575,0.38101846,0.3820643,0.34333578,0.2842138,0.26045343,0.30484703,0.39573485,0.61870193,0.020239096,0.039973814,0.063986264,0.06923059,0.09282408,0.12016867,0.24673426,0.36508447,0.35163766,0.25856644,5
0.028372541,0.11993689903846154,2648.314142758994,5250.87158203125,2458.805271598178,0.045278367,0.837522,0.7458166,0.5718028,0.45403472,0.41482913,0.42017138,0.39472497,0.3868715,0.3694807,0.44299197,0.49936306,0.7093014,0.021026563,0.047776196,0.06792119,0.063088454,0.075304896,0.13136637,0.25172377,0.32549557,0.22137001,0.1873296,5
0.026814515,0.10982572115384616,2488.7063015912013,5061.793494591346,2449.7684308111648,0.038143437,0.7487882,0.6579654,0.6223231,0.54380643,0.51207644,0.44727856,0.38848543,0.37955707,0.43436378,0.46229574,0.54752356,0.7146218,0.016897844,0.028297197,0.05082427,0.06513539,0.08643758,0.12007723,0.32793313,0.47908357,0.28403908,0.1846484,5
0.027930364,0.14000901442307692,2876.3563034948716,5853.221529447115,2582.1439788448756,0.054764442,0.81712496,0.6072172,0.4448058,0.43541273,0.45159993,0.42807758,0.37247393,0.3562185,0.37940437,0.4836605,0.5629145,0.7439672,0.015041195,0.030901598,0.05193534,0.059306145,0.10182267,0.13099128,0.1487994,0.18475026,0.19762358,0.17887847,5
0.031787354,0.11926081730769231,2698.5151459313465,5660.582181490385,2572.3548445938636,0.03986364,0.8040414,0.5405766,0.42059785,0.41507995,0.38419145,0.35259342,0.30897903,0.2973962,0.3681187,0.4744112,0.56002617,0.73387927,0.02589102,0.043381173,0.06702277,0.082980014,0.1070007,0.11494967,0.13934174,0.19652168,0.17433247,0.23649086,5
0.033660937,0.12320838341346153,2826.271543348636,5997.328350360577,2609.929270660732,0.04524462,0.79313827,0.6109596,0.40527567,0.34637293,0.36069855,0.32927477,0.2949046,0.29585874,0.37368163,0.47197366,0.5706466,0.7900208,0.020331534,0.037532553,0.051729485,0.067516714,0.09773087,0.114998,0.1139033,0.13876015,0.15381236,0.1636104,5
0.030944627,0.143994140625,2882.643670231151,5879.5582932692305,2581.896731784194,0.05716664,0.7939906,0.719683,0.51990116,0.46768126,0.48270097,0.4579972,0.41005602,0.3668209,0.37140456,0.43603933,0.47822443,0.5936701,0.022112718,0.04157812,0.06157545,0.077371284,0.076133795,0.094081126,0.106625125,0.12759747,0.115670964,0.10753857,5
0.029900378,0.13697415865384616,2838.871939617127,5852.558969350962,2565.383835661825,0.048327666,0.806552,0.69255036,0.48453903,0.44039625,0.44707105,0.41958123,0.387714,0.3700928,0.35902762,0.46184623,0.5164104,0.64892644,0.022186127,0.039490648,0.04822705,0.05062339,0.06692466,0.092070624,0.11475263,0.1319085,0.1606474,0.16344112,5
0.029238183,0.13316180889423077,2799.6131623892866,5663.3152418870195,2561.1730152049868,0.051739447,0.7912331,0.7669108,0.5727055,0.47035232,0.4537486,0.46920323,0.4552283,0.43853298,0.38894242,0.4293383,0.47138283,0.590368,0.020237261,0.037432168,0.05867145,0.060166515,0.076374784,0.10690932,0.15975258,0.18565401,0.14175045,0.15336084,5
0.023719102,0.14163912259615385,2749.707373222595,5526.910682091346,2465.7066277073936,0.0479868,0.7882911,0.7342776,0.58367044,0.49155885,0.40866008,0.40481937,0.44809788,0.34659526,0.32579327,0.36049452,0.40265673,0.53104997,0.0146153,0.030605366,0.04904832,0.056890275,0.08135538,0.10416189,0.13611381,0.14878893,0.12489906,0.20092328,5
0.026173642,0.10906325120192308,2390.0930981524034,4930.358135516827,2400.033354685167,0.038241304,0.6596831,0.6825014,0.641544,0.56799674,0.49621534,0.5197309,0.4719046,0.45657066,0.47615662,0.54320395,0.5711315,0.6255998,0.020164445,0.035244577,0.049047124,0.067735754,0.084388606,0.11400344,0.13674243,0.17255175,0.1936502,0.20071886,5
0.024917496,0.14540640024038462,2880.9098173868115,5889.4138746995195,2555.700868563064,0.056982547,0.75397027,0.5543583,0.5352755,0.5187915,0.5057269,0.47951594,0.37955496,0.34994492,0.37410638,0.44500387,0.5939593,0.7510327,0.015822137,0.029479787,0.04327107,0.053251617,0.092541285,0.13375813,0.18381152,0.26306084,0.21271826,0.15614049,5
0.026089018,0.12487980769230769,2592.662406214781,5270.1686448317305,2436.7467672502303,0.051498685,0.77645624,0.6947733,0.53860646,0.41034567,0.46576637,0.45973074,0.3886895,0.3549885,0.3862527,0.43159932,0.43863782,0.64651465,0.01575785,0.03248824,0.051064186,0.058105588,0.0783566,0.12110581,0.16451794,0.19769196,0.18944322,0.16614436,5
0.021393964,0.1251953125,2592.93796233737,5271.079664963942,2470.8506984952937,0.05293732,0.8215326,0.7267688,0.55337244,0.48792547,0.5155455,0.5137254,0.4767395,0.44531554,0.4899136,0.5412011,0.586043,0.7080411,0.019637449,0.03806802,0.055381928,0.05990511,0.07161818,0.11648948,0.19353405,0.20013334,0.14985928,0.14164774,5
0.022039127,0.12818509615384616,2666.6803032148864,5355.721717247596,2468.9195380149094,0.061210025,0.6696828,0.53030676,0.4474216,0.5284744,0.56119335,0.4641953,0.41184407,0.42664725,0.45147496,0.50992286,0.6546001,0.73724777,0.024184734,0.046589278,0.062420566,0.07080447,0.12047563,0.15769568,0.13699123,0.16694993,0.15232329,0.18436791,5
0.024410354,0.1256385216346154,2583.581628943495,5141.631986177885,2422.9820266963457,0.053919688,0.73312616,0.70388377,0.57320106,0.51521623,0.51263094,0.5170191,0.46128798,0.48776433,0.55039054,0.5397076,0.5665233,0.7315594,0.014472819,0.037012562,0.06905749,0.08294491,0.13944544,0.18586397,0.17820129,0.18027991,0.17842445,0.16509555,5
0.021939946,0.12589393028846155,2540.5519188188346,5273.5642653245195,2366.39010577821,0.050361052,0.594289,0.55329037,0.48651797,0.4347685,0.41929004,0.35584736,0.39109004,0.4773267,0.59215915,0.67793316,0.65501225,0.7196533,0.016986206,0.033928663,0.06497507,0.073217675,0.10708293,0.18712835,0.19549748,0.20473668,0.18452047,0.45053735,5
0.01953109,0.1295147235576923,2610.4218313175547,5148.754507211538,2393.626588346761,0.06287318,0.74958795,0.69059455,0.56084543,0.45700446,0.48030272,0.5074861,0.4443677,0.4502316,0.4826876,0.55936223,0.6254674,0.7152513,0.0190215,0.039939802,0.06421798,0.065531775,0.07440257,0.14645834,0.19486539,0.22223106,0.17638417,0.19921356,5
0.030551845,0.25579552283653845,3463.7810674391008,6233.531024639423,2329.9949679097895,0.06430225,0.65904146,0.45377722,0.348569,0.25138223,0.24851793,0.26876074,0.3472914,0.44787952,0.5694907,0.61353797,0.832405,0.8262898,0.16738753,0.10404848,0.039405,0.04201934,0.050681524,0.08326263,0.13692635,0.22765914,0.2520261,0.23493189,6
0.029435866,0.23925030048076923,3142.315617444582,5626.129056490385,2042.650953551109,0.18967465,0.682854,0.44630083,0.32823318,0.255524,0.21081921,0.23018652,0.2672257,0.30302656,0.3860103,0.41708332,0.55751073,0.79421896,0.13880214,0.09685438,0.04646486,0.04882856,0.05672322,0.10360224,0.19003838,0.21815445,0.20551614,0.22317824,6
