mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,zcr,centroid,num_onsets,mean_interval,label
-307.2815,98.6806,-30.961693,-22.586143,-19.293226,-8.668208,1.9328045,13.67652,-2.3011265,4.8413663,-9.567197,-2.9105065,-6.152094,0.022396123,0.10975020559210526,2387.218412981152,9,0.25541950113378686,6
-272.64832,93.1019,-31.277912,-23.013086,-19.161812,-6.6280646,1.4251664,14.0443,-3.1633742,4.479969,-11.788074,-2.4165053,-5.407104,0.025558298,0.10759148848684211,2469.4046488998297,11,0.20665759637188205,6
-286.56488,91.06918,-27.896837,-24.583372,-19.423962,-7.628008,2.91248,13.609159,-1.7970994,0.99183214,-13.133378,-4.1181674,-5.2324805,0.029247474,0.10591077302631578,2457.2409005556547,11,0.19736961451247167,6
-302.6316,98.59517,-33.229164,-18.398706,-18.269491,-8.054386,3.1240473,13.98088,-0.8410755,3.9935467,-11.813584,-0.82208025,-3.7473826,0.022035558,0.10858861019736842,2326.2282182923777,11,0.20665759637188205,6
-269.99152,84.817406,-31.052525,-23.266644,-24.420492,-12.76762,-0.9819414,11.850411,-0.3722,1.6686257,-11.401049,-4.7392898,-10.431418,0.02448738,0.12425472861842106,2695.8507804435358,11,0.19040362811791384,6
-319.9863,100.456085,-30.065165,-20.783,-14.494465,-7.3653154,5.51589,5.523018,-3.6299176,1.6679068,-10.6125765,-0.046238117,-8.439352,0.014279481,0.11532689144736842,2464.5275751516197,10,0.2296195515243134,6
-298.32928,98.465225,-34.112984,-20.578934,-23.65352,-13.889459,-0.40512833,8.050678,-0.46591407,4.5754685,-11.460601,-3.5430772,-7.586361,0.019693585,0.1140625,2426.0886252463765,10,0.20639959687578735,6
-266.4095,93.19034,-34.55148,-24.052505,-19.973516,-11.613895,-0.72728264,7.1481657,-4.5686326,3.4863775,-9.611181,-2.0058415,-7.1275434,0.024983758,0.11877055921052632,2616.265448606563,11,0.19504761904761905,6
-283.8929,87.501656,-27.214783,-18.724245,-16.941774,-13.878291,1.6286331,10.130097,-4.3561587,2.6074812,-14.874964,-2.9763412,-6.4277344,0.02073837,0.1197265625,2730.3868142412575,14,0.15896738182452466,6
-324.88925,105.389946,-27.764387,-19.146276,-19.635725,-8.312856,0.67569715,7.590684,-3.4707255,1.6042315,-11.744112,-4.0103254,-5.8570757,0.017644081,0.10770970394736842,2380.321860411762,8,0.2919080012957564,6
-251.12617,82.65956,-34.00323,-23.438704,-22.258802,-12.853617,-3.9761112,14.438735,1.7617368,6.022823,-11.454992,-6.376093,-7.8362627,0.032250024,0.12211657072368422,2681.3979599176314,11,0.19272562358276643,6
-269.29324,83.575424,-30.868395,-18.909977,-19.401308,-9.397727,4.580318,7.53256,-5.710464,1.630971,-14.01337,-4.602808,-6.1010194,0.025713926,0.12979029605263157,2743.9344527094318,12,0.17098330241187384,6
-256.03323,24.404957,-39.014874,6.933131,-33.366074,11.787266,-17.66467,24.797014,-5.9106464,16.239307,-27.050465,7.7402086,-3.830223,0.030878413,0.2630859375,3571.7496841540237,12,0.1625396825396825,7
-213.69583,31.543472,-37.339737,7.256295,-37.57118,10.886612,-20.028563,29.240131,-10.0274515,17.520662,-29.86599,6.4431815,-2.8988335,0.035589036,0.3033665707236842,3958.8421038958245,13,0.14125472411186699,7
-309.84525,25.752247,-33.795578,6.2400346,-27.782465,10.983269,-17.335232,23.235369,-5.5510674,14.522673,-24.731913,6.601436,-3.699809,0.026760975,0.22648540296052633,3231.0767233776037,11,0.1625396825396825,7
-193.9674,27.94282,-44.236538,2.8520322,-39.69548,11.391243,-23.921995,26.62315,-9.04866,18.41163,-31.658136,6.4815845,-4.723157,0.036745697,0.29263980263157896,4019.0137899572146,14,0.14467817896389326,7
-201.43874,27.197,-42.95396,6.622279,-36.035942,15.801158,-20.843706,28.271889,-9.406855,17.583742,-31.724667,5.8289604,-5.662823,0.035910048,0.29305612664473685,4006.9743110968657,13,0.1741496598639456,7
-210.72504,32.890793,-41.277466,6.00152,-38.346024,10.788104,-20.278349,28.537436,-9.446987,17.358116,-29.950129,6.842932,-6.1153064,0.035084758,0.2832750822368421,3883.9429290789785,17,0.12045351473922904,7
-189.70763,29.000652,-46.97208,1.3726935,-43.44559,15.082957,-23.680271,25.606607,-9.95792,18.236536,-31.190622,7.308798,-4.80852,0.036997803,0.29585731907894736,3971.6791946015487,13,0.17608465608465607,7
-307.88513,19.182745,-34.929108,4.2705684,-23.698376,11.483912,-15.639097,20.270483,-8.408043,14.246228,-26.230757,5.2619114,-4.862076,0.030153304,0.2520096628289474,3369.6781576657786,12,0.15198515769944343,7
-226.28227,33.20616,-39.756718,6.461893,-36.320282,12.309319,-21.536255,23.491869,-8.14685,17.21046,-31.830034,6.661066,-6.52751,0.031924512,0.2760228207236842,3851.450573824896,14,0.15539508110936684,7
-251.53902,31.75657,-34.646126,8.24821,-35.908714,10.341006,-20.183474,22.29855,-9.649078,16.170912,-28.0581,6.3390336,-5.205931,0.029822655,0.2693564967105263,3764.2688560209776,14,0.15539508110936684,7
-206.48433,31.13987,-40.70907,4.2383947,-38.471786,12.641477,-23.22977,25.528284,-8.572462,17.55317,-32.31786,6.180117,-5.493036,0.035610862,0.29398129111842103,3928.0030496801396,14,0.15718123146694576,7
-225.3105,27.77574,-41.351936,6.4602385,-36.72103,12.608072,-17.789433,27.25444,-8.711275,15.494445,-27.511143,5.7183323,-4.9591227,0.03254853,0.28353207236842104,3788.671412677622,13,0.14512471655328799,7
-257.47623,35.85992,-33.60204,8.096013,-31.322945,14.275061,-17.027578,25.532425,-9.709121,16.624466,-27.304276,5.183022,-3.9482737,0.028551674,0.26487458881578946,3712.7687114697383,14,0.15539508110936687,7
-200.71147,32.50198,-40.564022,4.0559244,-41.430183,12.092072,-23.127197,28.386003,-9.74758,19.557364,-29.617508,5.9655137,-5.9363623,0.037168205,0.30059107730263157,3986.554013808081,15,0.1459540006478782,7
-223.04124,23.32256,-41.170444,5.8608656,-36.81032,17.074543,-19.516644,25.491358,-7.9583735,20.114569,-30.971807,6.3691864,-4.656287,0.034131043,0.29290707236842106,3984.7272379099736,13,0.14125472411186696,7
-193.74112,29.89118,-44.478115,1.022131,-40.934803,10.904225,-23.169588,27.09077,-9.368741,19.276785,-31.405731,6.421431,-5.4872932,0.03652871,0.2895970394736842,3981.5562011546913,13,0.16060468631897204,7
-216.6064,34.275608,-42.54347,3.6943834,-37.613033,11.400408,-21.106152,25.981857,-10.20232,15.971838,-28.597961,6.278847,-6.703116,0.034018107,0.2664782072368421,3795.0800421669965,16,0.13467573696145127,7
-224.94592,32.967712,-40.78406,5.375214,-40.854702,11.259914,-21.262756,25.190014,-10.334135,17.929577,-29.64559,7.2970066,-6.385855,0.03275712,0.2896998355263158,3883.6608119712914,14,0.1589673818245247,7
-189.19044,24.457111,-42.694077,-1.2435471,-41.595383,14.381506,-24.980175,24.094185,-11.811993,18.75611,-28.775085,7.9416523,-7.5551853,0.0370746,0.32718955592105264,4173.193370305188,14,0.15896738182452466,7
-200.77907,30.265787,-43.25861,-0.02635721,-40.650497,13.093237,-23.039501,25.8823,-9.230431,19.734293,-29.247366,6.88862,-7.1560435,0.035382275,0.2965871710526316,3994.0184428347175,14,0.15718123146694576,7
-201.65294,24.374107,-44.949993,0.6088458,-39.090218,11.64988,-24.470644,24.028027,-10.252994,17.597795,-32.222664,6.2296276,-6.3465533,0.03268826,0.3063270970394737,4085.138822922032,14,0.15896738182452466,7
-202.60927,25.653004,-43.895214,4.056108,-42.14499,9.570162,-22.117468,26.412825,-10.143842,17.901262,-30.120058,6.5244803,-4.9984765,0.037081253,0.2871350740131579,3983.8947301714993,14,0.1607535321821036,7
-184.14732,27.772179,-47.890167,0.41590047,-44.36325,9.218257,-26.371384,26.585405,-9.766235,17.761879,-31.721575,7.341429,-6.7566395,0.03836706,0.2937756990131579,3972.2211248265776,14,0.1607535321821036,7
-237.13814,43.732693,-39.492516,3.7035217,-37.05625,8.835019,-20.16341,23.01391,-9.335665,15.330599,-28.297472,6.676164,-3.3670874,0.034243364,0.25976048519736844,3587.6302395651173,14,0.1625396825396825,7
-214.155,30.698185,-42.840313,5.237399,-37.226513,11.631092,-21.789587,25.221554,-9.465839,17.546698,-31.363905,6.8361073,-6.9168797,0.032685176,0.28086965460526314,3914.0085818654748,14,0.1625396825396825,7
-194.29231,30.833033,-43.525227,1.6599611,-39.752922,12.171872,-22.961573,26.756096,-8.57674,17.541822,-31.72051,8.222681,-5.4449024,0.035240326,0.2847913240131579,3955.2154662182197,14,0.15539508110936684,7
-231.4573,25.7287,-39.25639,5.018293,-35.140064,13.6922455,-19.412273,26.502447,-7.8080597,15.647444,-32.625317,7.0249677,-4.0595493,0.031768687,0.2935032894736842,3933.2296436767824,14,0.1536089307517879,7
-211.95265,33.684036,-40.026714,6.0216484,-37.43893,15.1064205,-20.580992,23.970228,-6.5744114,16.074263,-29.767488,6.1218224,-6.5015426,0.03471903,0.26915090460526314,3821.732009714591,14,0.15718123146694576,7
-201.9787,26.780027,-45.090477,7.117633,-39.909782,15.2719145,-22.025526,26.53901,-9.515602,18.327702,-30.051973,5.4800105,-5.291661,0.037895437,0.2972861842105263,3977.3506598237914,13,0.15866969009826154,7
-218.9419,39.96492,-39.541523,9.013226,-35.592823,14.395283,-20.974981,25.399199,-9.095325,15.828486,-27.774578,8.794762,-7.3392606,0.03333611,0.2708727384868421,3731.202383313854,15,0.1459540006478782,7
-286.01672,81.972885,-19.987228,-24.238985,-26.442537,-1.0070238,8.6539,7.4051156,3.1962094,-1.8506712,-12.27086,-0.6853502,-11.77005,0.02346384,0.12552425986842106,2820.4463219235313,10,0.2218795666414714,7
-291.47705,87.04644,-30.62785,-24.440031,-25.068102,-12.748813,5.3524213,11.38846,-0.34170014,2.0448344,-13.347404,-3.5735452,-6.985882,0.019928914,0.12100637335526315,2667.633266409714,11,0.21130158730158727,7
-279.68365,82.50245,-28.56528,-28.218048,-22.87566,-9.441553,8.0656805,12.891421,-0.8687989,5.7313366,-13.996727,-1.2017967,-4.7492247,0.019145712,0.13017064144736842,2803.031579947854,12,0.18998144712430423,7
-274.5587,82.49693,-25.868883,-22.854727,-23.517311,-12.369555,7.641846,19.514006,1.3829361,6.9649024,-10.111814,-1.1079093,-4.2500334,0.022956045,0.12779605263157895,2738.863075520857,11,0.183437641723356,7
-265.97708,78.50723,-27.60902,-25.55505,-24.435575,-14.184072,7.448507,15.863524,-0.6310532,3.6361983,-12.612167,-1.7290307,-6.132021,0.023687825,0.13089021381578947,2874.347639257111,12,0.18153782725211298,7
-287.4846,77.78419,-26.751059,-24.66727,-22.512844,-12.0506935,8.389663,14.189643,-2.3343058,-1.4463305,-14.9951515,-3.1841207,-5.981333,0.022538755,0.12991879111842106,2845.635012122187,12,0.1604287775716347,7
-274.30673,75.977036,-29.832186,-23.171345,-23.162716,-9.642947,7.6183734,13.04598,-4.6753845,2.6784198,-15.010576,-4.283433,-7.565643,0.022570092,0.13597861842105263,2921.608247026214,13,0.16060468631897204,7
-284.71005,87.11832,-35.06066,-25.424995,-23.97504,-12.082043,5.810183,10.166775,-3.6944294,0.6519235,-11.860427,-2.0529196,-5.9773655,0.02244799,0.12379214638157894,2661.960040913423,11,0.19272562358276643,7
-299.46286,91.83788,-33.14678,-25.796455,-21.19466,-10.903098,1.0368587,11.799628,-2.9730074,0.8065602,-13.155181,-3.5207143,-5.53357,0.021134574,0.12125822368421052,2593.9765271078627,10,0.2296195515243134,7
-262.96204,83.2197,-34.49382,-27.17567,-24.848946,-10.990586,4.6577096,7.9758615,-6.1284714,0.6713395,-12.347593,-3.603735,-6.3483486,0.030004315,0.12394634046052631,2722.856817358957,12,0.18787054215625643,7
-270.4639,74.489044,-29.523674,-25.765375,-23.869646,-12.48383,6.9118137,8.608165,-6.0215096,-0.24420589,-13.0487795,-1.2415501,-6.1937146,0.024249915,0.13568564967105262,2934.2505142070986,12,0.17942692228406518,7
-283.31964,74.3909,-26.008495,-25.776928,-24.173058,-15.206647,9.429126,15.435551,-3.0961266,-0.5861608,-16.14276,-0.7762657,-6.5139832,0.020906204,0.13559313322368421,2951.0893130526215,11,0.16718367346938776,7
-285.38342,87.44416,-35.32908,-25.3336,-22.35088,-10.002353,4.062659,9.118161,-3.5586917,-1.730497,-14.2696705,-1.9787704,-3.6753104,0.024772014,0.12670127467105263,2636.648768172358,11,0.20433560090702949,7
-267.19623,73.67645,-30.327324,-25.275885,-23.374392,-9.757262,2.3679461,11.019745,-6.1330247,2.2658346,-13.872874,-3.4313934,-6.729285,0.024645193,0.13306949013157895,2936.2590269462457,11,0.17647165532879822,7
-272.48654,85.28022,-31.426077,-21.75935,-20.148514,-10.848451,6.6231484,11.474475,-7.1130247,0.4955161,-11.690315,-3.6435287,-5.884571,0.022155182,0.13209806743421051,2778.381618729794,11,0.19736961451247165,7
-278.3196,83.61703,-26.990385,-24.413456,-19.533907,-10.1648035,4.6683555,10.934024,-7.285695,-0.55308795,-12.311216,-2.2589796,-4.2334056,0.020176116,0.13242701480263158,2782.95667342601,12,0.1836487322201608,7
-271.43204,80.86171,-31.559687,-25.17696,-24.072353,-8.164099,1.9053105,11.916607,-3.4012249,2.8125293,-12.340074,-1.3174706,-6.4986143,0.022725726,0.13223684210526315,2795.044212447395,12,0.17098330241187384,7
-298.95953,90.21467,-31.198092,-26.726896,-23.540165,-14.664573,8.880872,8.164759,-3.2069173,-0.100168325,-13.457838,-6.1018543,-7.3035684,0.021719066,0.12029194078947368,2587.561043349933,10,0.2296195515243134,7
-300.15195,97.21504,-35.82114,-18.703598,-20.518246,-10.660213,1.8629589,12.280989,-4.231601,-1.2811841,-12.376454,-3.9719439,-8.095381,0.022213746,0.11912006578947368,2444.6768684248896,10,0.21929957168052405,7
-279.31778,83.97858,-32.281437,-27.707924,-24.2509,-8.444372,5.5659566,12.249766,-0.9643157,-0.042807203,-11.877037,-5.9644337,-4.149645,0.024455596,0.12263569078947369,2723.7781148322465,12,0.18787054215625643,7
-281.90942,83.36264,-32.022938,-26.639606,-25.898458,-9.155782,4.331773,11.285864,-4.6385226,0.62028795,-12.551287,-4.390897,-6.398983,0.022882398,0.12212685032894736,2710.474687624554,11,0.19504761904761905,7
-277.68744,89.51831,-34.382275,-24.275034,-21.814522,-7.842565,2.969972,8.280298,-3.7764635,3.3433895,-9.878166,-6.0579624,-5.1320777,0.02067883,0.1265881990131579,2637.2916295759437,12,0.18998144712430423,7
-286.824,83.738815,-24.707594,-23.46417,-23.521572,-11.771884,1.7616743,12.1595745,-6.8521843,-2.8110528,-15.708203,-3.4180171,-6.640029,0.021201372,0.12423416940789474,2719.291633697645,12,0.1836487322201608,7
-272.28116,90.22771,-32.362267,-30.232628,-28.377192,-8.886592,0.12907134,7.3331466,-4.370113,3.0267208,-16.706528,-6.703788,-6.8949895,0.022605645,0.11554790296052632,2583.6869796641936,11,0.19504761904761905,7
-277.46002,83.04601,-30.27061,-27.070156,-23.899927,-11.132639,6.973866,9.896402,-6.133591,0.0030867627,-11.954169,-1.6478992,-8.009598,0.022976732,0.12572471217105263,2751.9002865108237,12,0.1836487322201608,7
-275.16663,79.195854,-33.068317,-25.709574,-23.538517,-12.580855,8.987345,8.167052,-6.0177236,-0.7707171,-14.491196,-3.838842,-8.252976,0.022285564,0.13036081414473685,2842.7533101693707,13,0.17221466364323504,7
-258.13342,70.14169,-32.107273,-27.628757,-25.927387,-15.09517,7.6261926,12.998525,-4.4514394,1.1007167,-14.977276,-4.4762254,-10.079607,0.022658046,0.13593236019736843,3036.362341476874,12,0.17731601731601734,7
-287.86407,80.89731,-22.841047,-24.437508,-24.223106,-13.423373,4.0372977,10.598047,-4.183097,1.9924299,-15.263614,-1.5185828,-7.32126,0.019596187,0.12993935032894738,2838.452404064975,13,0.16253968253968254,7
-281.72412,82.180435,-29.69444,-22.76762,-22.856365,-10.036875,3.7557087,13.963819,0.3359375,1.7777836,-14.31372,-1.7675745,-6.193185,0.020884452,0.13037109375,2782.4151024672155,12,0.18575963718820862,7
-281.62015,75.5695,-24.803259,-20.112654,-20.127539,-12.99517,3.0617998,15.417393,-1.4201988,1.2081199,-13.187899,-1.649347,-6.813161,0.018628165,0.1347707648026316,2958.682421000026,12,0.16465058750773037,7
-220.54337,37.353035,-37.087822,18.70434,-38.765476,14.1556425,-18.071205,22.034418,-8.7407,19.076902,-31.98883,7.1197433,-7.452272,0.0395095,0.2655324835526316,3581.3107941860644,11,0.15789569160997732,8
-205.51591,28.23183,-40.754436,18.158894,-47.83205,10.329022,-21.660154,24.107143,-7.4190364,17.647058,-32.460217,8.7185755,-8.077319,0.039408088,0.30591591282894737,3923.8908028592136,13,0.1683446712018141,8
-200.40317,34.48981,-42.81941,18.097773,-42.49856,11.419168,-22.331148,23.019674,-5.8966026,17.098017,-32.20153,7.594837,-10.7241535,0.04196229,0.28491981907894737,3747.823201578755,16,0.12693575207860922,8
-212.95314,33.36715,-42.035656,13.884896,-44.200245,11.536355,-22.223583,22.99067,-6.7372212,16.940601,-31.89607,9.794555,-6.9533896,0.03794033,0.28682668585526316,3809.9594321043382,12,0.15831787260358687,8
-210.11913,30.449596,-42.255875,17.759005,-45.020313,10.443084,-20.115705,23.129581,-5.453551,18.685158,-33.682495,9.790451,-6.534041,0.04008123,0.2930150082236842,3826.7498432584985,14,0.1482504796790511,8
-339.72,14.578513,-33.99119,10.123179,-37.066456,9.252901,-15.689759,15.395623,-5.8338737,18.438812,-23.937475,7.6880035,-5.725904,0.029031578,0.24715768914473685,3096.358337005032,10,0.17027966742252454,8
-212.20053,34.040863,-41.07099,17.029488,-42.475117,11.710467,-23.360641,20.490976,-7.30513,17.746548,-34.055923,7.894344,-8.085023,0.037957978,0.2925061677631579,3774.0307362824924,14,0.1482504796790511,8
-214.02979,26.000704,-42.192554,11.562715,-47.478874,10.433864,-19.570862,15.69818,-11.513925,23.53941,-31.971645,6.259707,-7.846047,0.039931532,0.29697265625,3839.202866422702,15,0.1409782960803369,8
-247.70064,20.75898,-41.63955,8.01927,-46.70512,10.302103,-16.967218,17.23257,-8.271308,21.72093,-29.90087,7.810451,-5.2752047,0.03843654,0.27289782072368424,3578.7225282865675,13,0.15286470143612998,8
-198.5373,27.854298,-48.34655,8.796167,-50.93004,13.610915,-22.738659,19.28413,-9.722015,23.788246,-33.358677,7.2493196,-8.024681,0.037045937,0.3033665707236842,3968.120452695999,15,0.15092970521541949,8
-214.4247,25.202757,-42.841194,12.475307,-48.08452,10.2274885,-21.62818,20.497053,-5.204713,21.099918,-31.207857,10.274244,-6.1676245,0.037392832,0.29585731907894736,3850.7002104727794,14,0.1482504796790511,8
-215.79126,24.580297,-45.325146,12.2440815,-47.983223,8.718969,-21.11467,21.423029,-8.2090845,20.84097,-30.56693,9.194471,-7.1467896,0.03771468,0.29043996710526315,3842.7983329871963,16,0.13622373393801965,8
-253.53085,19.219927,-42.382477,10.880687,-44.974342,7.3534026,-21.024746,18.648682,-7.307175,20.002924,-27.51919,8.924883,-6.526559,0.035351444,0.28650801809210524,3626.8693668134615,12,0.168872397443826,8
-225.4633,26.191378,-39.86548,14.606342,-43.392597,11.202275,-20.755392,21.454107,-6.1695113,20.149845,-27.709148,12.252285,-6.3143787,0.03910935,0.2979081003289474,3803.188068687475,13,0.156734693877551,8
-237.30624,25.414627,-41.110184,11.751801,-45.318764,8.219452,-20.901693,18.245024,-9.276103,18.121058,-31.314993,8.467434,-6.5144963,0.037243087,0.28975637335526316,3768.3449353630504,12,0.14354153782725212,8
-218.99901,21.709867,-43.602715,11.385498,-50.212444,9.141455,-20.747084,21.038153,-7.210939,20.59048,-30.607014,8.928177,-6.811474,0.03645163,0.3018965871710526,3890.767301420212,14,0.1536089307517879,8
-218.89789,32.09001,-41.79036,11.548845,-44.35973,9.280269,-19.976847,19.649408,-8.066801,20.660084,-30.079891,9.491499,-8.277597,0.03597543,0.28540810032894737,3821.4173128039356,16,0.13467573696145127,8
-199.77036,26.614346,-43.380577,10.263436,-51.864716,13.0101385,-21.6552,17.8357,-9.586203,22.756456,-32.499374,7.4721107,-7.2385955,0.04081126,0.31148745888157897,3998.2399931692544,12,0.1604287775716347,8
-223.99266,23.828564,-41.711216,15.97599,-45.195312,13.355989,-20.139507,22.110058,-6.70469,23.49516,-27.84033,9.517455,-4.5201626,0.036277335,0.3026624177631579,3871.7359731437205,13,0.1586696900982615,8
-284.93765,29.120775,-34.217857,14.957341,-41.340572,8.199201,-16.174782,17.490824,-7.6199117,18.375254,-24.151636,6.6619077,-8.8962145,0.033062514,0.24938322368421054,3360.608367741277,11,0.1764716553287982,8
-198.81374,25.664589,-46.556282,8.111172,-51.80198,13.825876,-21.710255,15.301759,-10.365236,26.721725,-31.251257,6.6573205,-7.6489162,0.03786838,0.30311472039473686,4000.372035303055,13,0.16253968253968254,8
-230.98651,33.86397,-41.324287,8.104719,-47.915913,12.569469,-20.344782,17.02212,-9.30754,23.64986,-31.532528,5.272442,-7.831386,0.0360743,0.28692434210526313,3776.6014495319755,14,0.1536089307517879,8
-224.14914,23.76789,-42.994957,6.2431397,-52.048218,14.32197,-18.460377,17.834581,-9.967373,22.999273,-34.61637,6.1487117,-6.2711964,0.039174713,0.30264699835526315,3873.609737176266,14,0.15182278039420896,8
-228.9606,42.716965,-37.050026,11.834299,-44.00043,13.50977,-19.869694,16.771645,-7.516991,20.275618,-30.979576,6.091253,-8.340816,0.036755856,0.2636513157894737,3587.903386768665,13,0.1741496598639456,8
-198.73439,28.806433,-44.739185,7.9808335,-51.653236,14.329364,-19.206446,16.710777,-7.635509,24.687424,-33.54581,6.248543,-6.8277082,0.039770752,0.28731496710526316,3888.198755963367,15,0.14761256883705862,8
-214.22365,31.34263,-44.00606,7.5843134,-47.55769,14.293261,-19.385874,18.957813,-8.936544,24.310036,-33.115192,7.0544896,-8.274082,0.037564553,0.2896484375,3843.9719626927313,13,0.16447467876039307,8
-205.53947,29.12127,-47.37131,8.072011,-50.69759,15.623873,-21.543396,15.81668,-9.695712,23.202072,-32.052162,6.692219,-8.987153,0.03785894,0.29155530427631576,3892.770729897996,15,0.14927113702623904,8
-181.37056,22.576,-45.751335,8.48969,-56.48001,14.130838,-19.962393,17.499529,-7.5817966,25.448887,-34.781784,5.2504506,-9.399686,0.043498497,0.3107421875,4054.293346746957,14,0.1625396825396825,8
-229.04257,32.21603,-38.960556,16.333332,-48.692852,12.039903,-17.842775,18.529491,-11.754224,20.029932,-26.765425,7.2427144,-8.321221,0.037268266,0.2956671463815789,3795.8505448183896,14,0.15539508110936684,8
-194.30624,28.446531,-47.75368,6.6961575,-52.412052,12.940699,-19.873152,17.887928,-8.039892,24.029846,-32.54574,5.7059937,-7.879644,0.040573467,0.2887129934210526,3879.6083140972905,13,0.16640967498110357,8
-308.73605,98.797134,-14.946231,-19.277372,-26.879307,-2.7455082,3.1438763,8.909382,-4.5038314,-4.5911136,-9.7760515,-2.6060562,-5.8247094,0.02259657,0.10660978618421052,2466.0147799864267,10,0.21671957671957673,8
-276.55115,73.95814,-22.183424,-23.260277,-30.509386,-1.6959941,3.1008806,7.6463294,-2.8757815,-3.7835937,-11.435706,-4.3345447,-5.4152236,0.026643578,0.12503083881578947,2948.702520207817,11,0.1787936507936508,8
-265.20007,71.62552,-25.567545,-21.43228,-27.224989,-0.6087736,5.246735,10.147669,-4.209851,-6.5471525,-12.23558,-5.6643305,-5.5267296,0.03371265,0.1337428042763158,2963.7501052474113,12,0.19209235209235206,8
-274.07187,68.663506,-22.844332,-23.695196,-31.625935,3.2710524,8.650912,12.911029,-5.235863,-4.4672513,-11.464802,-5.337936,-5.687978,0.030853627,0.13229337993421053,2965.59472138788,14,0.1482504796790511,8
-271.4692,80.43555,-24.26406,-24.810629,-28.720434,-0.3153324,4.21499,8.359962,-5.3989315,-5.7007413,-12.116523,-2.423821,-7.0575566,0.030396132,0.1259251644736842,2790.040718770609,12,0.18364873222016084,8
-267.4761,69.17218,-21.838112,-22.396559,-30.638847,-0.049724538,3.653619,9.119889,-6.5531898,-4.146537,-13.082519,-5.548002,-5.874656,0.031763487,0.12319078947368421,2987.8268936157274,11,0.16021768707482992,8
-264.96863,71.890495,-18.348644,-23.283928,-29.684185,-2.5623994,4.5212255,10.651968,-4.123819,-5.825374,-14.779934,-4.9024363,-5.2244945,0.029271899,0.12910670230263158,3036.8760763375917,13,0.17221466364323504,8
-264.68863,78.23255,-17.327566,-22.282722,-26.156641,-4.039999,3.8913083,8.668386,-5.7412143,-6.038069,-11.415439,-3.508522,-5.7267733,0.03312122,0.1283460115131579,2901.26878608379,11,0.1857596371882086,8
-285.28192,78.13312,-27.832846,-25.782818,-25.312395,-4.2719893,8.787107,7.2962475,-3.8239489,-5.1179676,-11.769354,-6.1161475,-7.1064696,0.025407178,0.13213404605263157,2855.0402108387775,11,0.183437641723356,8
-265.12057,74.33371,-24.656263,-20.013823,-24.090975,-9.045183,7.0138464,13.329046,-3.3597813,-5.8115325,-9.186508,-3.8324974,-5.8178883,0.030528475,0.1302477384868421,2931.5520973778453,13,0.17027966742252457,8
-289.61142,75.827576,-22.068634,-22.384645,-27.395323,-2.5085008,10.419829,11.559389,-3.2941191,-5.8851743,-11.239198,-4.605888,-6.466952,0.027924545,0.12513363486842105,2833.7985622315564,11,0.19040362811791384,8
-284.8749,81.6772,-19.286306,-22.87335,-28.836418,-4.487582,2.7836118,6.901822,-4.9801874,-5.788343,-15.489921,-2.7644198,-7.915191,0.025776941,0.11664782072368421,2812.897456995695,11,0.1857596371882086,8
-277.6481,80.143166,-24.043097,-23.989405,-24.306095,-5.0238433,4.9492154,8.137643,-5.606222,-8.083809,-11.045322,-6.6911488,-5.10824,0.029206976,0.1300575657894737,2834.75460274536,11,0.1996916099773243,8
-278.0856,83.98162,-24.346466,-21.498379,-27.170504,-4.433156,6.180831,8.943569,-3.9993248,-4.003206,-9.941495,-4.006497,-6.223198,0.028390002,0.12515419407894737,2792.0509473214183,11,0.20201360544217692,8
-278.05313,72.74972,-23.351887,-21.782347,-26.511469,-6.5480695,6.6594815,11.504823,-3.376004,-5.8923206,-9.045418,-3.8608427,-4.4375167,0.03353039,0.12705592105263158,2857.8937499206413,11,0.19504761904761905,8
-275.19724,83.6918,-21.04617,-17.131475,-25.192966,-5.3693438,4.8723216,7.4367013,-5.302661,-6.054858,-12.851955,-6.9021516,-5.789312,0.03302259,0.11780941611842105,2711.672401856078,11,0.20433560090702949,8
-271.94855,73.84064,-17.69754,-17.006998,-25.524668,-7.304534,2.1478994,9.004498,-5.3906975,-6.9383693,-13.123598,-4.2610025,-5.3069344,0.028239828,0.12622841282894737,2963.0886960449384,13,0.17027966742252457,8
-269.22723,81.065216,-20.552103,-19.855646,-26.912127,-5.677096,0.59569246,7.0757775,-9.384234,-6.8085537,-11.113709,-3.6596625,-3.2409425,0.033004936,0.12326274671052631,2800.2438327838145,11,0.19272562358276643,8
-319.86533,96.526215,-20.65726,-17.904457,-22.786139,-7.059265,2.0816905,7.5329843,-1.7004569,-3.169352,-12.166223,0.7249173,-4.825691,0.016981177,0.12529810855263157,2596.9973470823106,9,0.24671201814058957,8
-320.02124,98.62589,-24.878094,-19.86053,-22.465534,-9.129039,4.2375946,6.551973,-3.468876,-4.3600106,-10.955293,-3.251708,-6.0122166,0.018697051,0.1216796875,2577.009379435667,9,0.24961451247165536,8
-300.4027,83.41873,-22.447687,-23.659851,-26.52747,-7.383053,8.704451,7.721825,-4.928853,-3.2140086,-12.590843,-2.53951,-4.779602,0.021707276,0.12872121710526316,2821.8429812128,11,0.19040362811791384,8
