mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,zcr,centroid,bandwidth,rolloff,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,label
-356.33694,49.74297,-24.022438,11.714888,-24.128223,10.813639,-16.228065,18.707596,-6.9687123,13.503472,-21.103313,6.4185677,-3.1116052,0.020645017,0.18782301682692307,2870.0919266337196,2132.9792922619076,5417.8367262620195,0.527055,0.43992138,0.3695191,0.2883028,0.30504316,0.30251136,0.35859406,0.41881546,0.4303054,0.43810347,0.62493587,0.68075633,-0.013703857234810048,0.013350198605294026,0.03213504259116335,-0.06933338855608186,-0.00267650850288983,-0.02129079817006217,0.02531864,0.03112373,0.07288408,0.10599,0.079124495,0.052711423,0.04809129,0.04407745,0.029783547,0.0269736,0.03002561,0.027767306,0.02818221,0.028652472,0.033065267,0.020744057,0.017781954,0.022635885,0.03159915,0.023108695,7
-281.5053,54.989,-28.263683,9.2852955,-30.567162,11.186053,-18.439283,20.979141,-8.93582,15.757112,-26.378738,5.0938225,-4.196919,0.027453821,0.2281475360576923,3347.647821451561,2442.223478679984,6185.826697716346,0.46673444,0.4150612,0.3380195,0.2754169,0.28513336,0.30449772,0.38822436,0.5033811,0.508498,0.5076011,0.82579994,0.68968207,-0.009520358202102387,-0.04650715401404894,0.05244038021908318,-0.05273014203860248,-0.0021197184010015527,-0.018820328251100464,0.0074856263,0.012835999,0.03713075,0.04253596,0.026669037,0.020916428,0.02822363,0.028231772,0.021600245,0.025669567,0.028672324,0.021519955,0.028272986,0.02546617,0.030292178,0.031032415,0.022993969,0.019834835,0.04771171,0.04371605,7
-275.39374,51.437508,-27.62118,11.1673975,-27.151096,13.270294,-15.312962,22.018911,-7.842818,14.654698,-27.08545,3.6844385,-3.7118735,0.028547328,0.23118614783653846,3394.5839403822506,2442.3461966715167,6254.650127704327,0.6258178,0.519379,0.39580765,0.27877325,0.27834356,0.31468445,0.4005328,0.5027453,0.55515903,0.5996892,0.7990445,0.81995976,-0.009645231977884243,-0.03846433984753169,0.037852032912464875,-0.05469298139214552,-0.0005655438264489714,-0.010349733912600861,0.48737073,0.5095866,0.64152914,0.69263,0.6222898,0.45119035,0.327997,0.26836112,0.22184247,0.20241915,0.1565658,0.1345496,0.13837786,0.1208586,0.10553836,0.090041354,0.07644535,0.061608225,0.058843702,0.060754042,7
-297.00726,56.715694,-26.260511,10.673859,-29.678383,9.586125,-14.485854,23.584044,-7.584688,14.371455,-26.033583,3.651604,-5.989869,0.026107263,0.22119516225961539,3264.45997177184,2426.7014794175525,6103.5036057692305,0.5695754,0.4186336,0.36323208,0.24411325,0.22853994,0.2593413,0.34052122,0.4701839,0.46713117,0.4966338,0.8265525,0.8087974,-0.0011324578206936148,-0.010089913302474022,0.04401390652816993,-0.07513278291489105,0.0014602480772544512,-0.023397571761877418,0.0096719945,0.013677584,0.04819987,0.07926891,0.068459645,0.0463246,0.043158814,0.028020663,0.016202606,0.016905043,0.02194046,0.024132239,0.0311192,0.025013011,0.03285336,0.025084889,0.024147619,0.025369273,0.027560262,0.023296664,7
-277.4979,53.33876,-31.734135,7.1262264,-33.217743,12.398885,-18.282248,20.743101,-8.767475,15.457037,-25.314032,6.1616426,-4.086146,0.027611282,0.23419095552884617,3366.992725109053,2441.4078966264588,6229.307204026442,0.5927108,0.4386646,0.36848834,0.30367038,0.31949767,0.2965665,0.37178078,0.47948873,0.5265739,0.5495278,0.7764518,0.81887597,-0.0029287393143643888,-0.028118831944576074,0.06458053181950829,-0.04204889750824566,-0.004421269789249056,-0.011204592174348868,0.010160553,0.018004438,0.041934103,0.06243718,0.058367413,0.033822674,0.031142723,0.026939454,0.027240712,0.028396934,0.016298294,0.015924497,0.031381767,0.036698796,0.025392145,0.028955886,0.03479482,0.027478872,0.038130835,0.036796346,7
-319.6525,31.369164,-29.846684,7.307341,-22.958868,11.226136,-16.386423,19.25265,-8.9551935,13.645561,-24.622051,4.868594,-5.02515,0.028353428,0.2392315204326923,3274.795802127466,2187.268604124915,5876.162672776442,0.6460662,0.4636757,0.37057373,0.28171897,0.2521089,0.27022266,0.29213062,0.38068455,0.49156818,0.4908109,0.56652904,0.7475947,-0.006696451225977082,-0.009042737036637273,0.01800158505256313,-0.008896346160999189,-0.006348744702695647,-0.01635284615107451,0.038208857,0.046681184,0.08546669,0.1044326,0.0878391,0.048758447,0.035016462,0.033729624,0.029982857,0.04225719,0.03132229,0.028315669,0.034884658,0.024371268,0.02945771,0.033477996,0.030643135,0.026966961,0.037552413,0.025636613,7
-302.36926,54.42877,-25.91626,12.424156,-28.803602,12.718787,-18.03523,19.596706,-9.589075,14.675192,-26.875198,4.9400005,-5.8387365,0.02367502,0.22334735576923076,3348.6629855589645,2479.0645421809177,6356.6015625,0.60875535,0.53800225,0.44225505,0.33158723,0.32704142,0.35662556,0.44138628,0.58132035,0.6021146,0.5709646,0.7266953,0.75702524,-2.2875272140366923e-05,-0.013310069960468967,0.028449689711515284,-0.05452060016015446,-0.0034988040471123616,-0.013175544010188658,0.011144636,0.014020377,0.02728762,0.033417325,0.03527287,0.030181022,0.02572416,0.020149136,0.016732505,0.015728632,0.017902842,0.020157073,0.025233155,0.017751088,0.020154053,0.01935549,0.02194504,0.017984137,0.019787973,0.02136092,7
-295.87823,47.441948,-26.161663,10.720256,-31.330162,10.38475,-18.697977,19.757933,-10.560402,14.974177,-25.242563,5.850822,-4.327858,0.026285026,0.23644456129807692,3421.6132987762153,2421.766997476882,6241.730205829327,0.617082,0.50046855,0.43320227,0.29693335,0.24991065,0.25341067,0.30586088,0.48267564,0.5656064,0.5288585,0.6976453,0.82969797,0.007337245379507903,-0.021716417505255558,0.0702397191180629,-0.045966458349274125,0.006160801858539815,-0.02575276615098114,0.005485896,0.008729314,0.023146966,0.034867793,0.04350348,0.03326634,0.028976208,0.026080096,0.019296624,0.016762285,0.016327884,0.017442565,0.022958215,0.021278074,0.028633013,0.03585209,0.028636478,0.024723165,0.033573832,0.028069882,7
-284.2469,52.82263,-27.98596,9.080575,-30.827261,12.326409,-18.50768,21.66998,-8.575347,14.740602,-27.692875,4.6337557,-4.8658276,0.027225852,0.23502478966346155,3379.4091617311774,2447.9696398729743,6230.880784254808,0.65052205,0.50401497,0.41072294,0.3039463,0.30503136,0.30770135,0.36409628,0.47709763,0.49435994,0.48190394,0.63223684,0.8091128,-0.02021272971895529,-0.020078959771873895,0.037324030726001364,-0.05877731115772219,-0.009549192268545382,-0.007732928780695526,0.011484522,0.013905656,0.033795964,0.04255369,0.038464405,0.026241241,0.021735933,0.018336982,0.017207514,0.016275909,0.016825404,0.017948553,0.03728401,0.028504815,0.024509668,0.025474934,0.02687068,0.020131702,0.028168337,0.034623306,7
-305.65085,53.059265,-27.852856,12.606926,-28.644377,12.918494,-14.063142,21.668385,-9.0105715,13.195608,-23.745316,5.389755,-4.4815054,0.024154723,0.2226787860576923,3230.0997182215674,2363.0818259443417,5973.724646935096,0.5497717,0.47987595,0.4057451,0.31560838,0.29887286,0.30133462,0.35708037,0.4939104,0.5601957,0.5662483,0.78712106,0.70704186,-0.007621931274060334,-0.0019222694819841536,0.015687469407342516,-0.06837599383523883,0.0009834667870540703,-0.012563858740031648,0.0071026566,0.01190601,0.039916847,0.050987188,0.04062548,0.024053507,0.02713898,0.023310496,0.010476304,0.013538388,0.0216667,0.017276729,0.028036008,0.030353,0.023811108,0.026709883,0.025162859,0.018304199,0.025287252,0.029259391,7
-300.6244,48.079227,-26.32951,11.12989,-26.40053,14.041323,-15.404004,22.45003,-9.060094,15.238394,-24.599504,4.714443,-4.078847,0.024224175,0.23445012019230768,3421.260544597574,2428.1675449604454,6246.368126502404,0.6169758,0.4445518,0.3774423,0.29667288,0.3005665,0.31137288,0.36101016,0.494226,0.5742405,0.5465173,0.7325831,0.8449342,0.02792427634707893,-0.04583918716349377,0.04706285896782652,-0.055069193616509894,-0.013643281419656147,-0.007132324798462451,0.013771719,0.020001275,0.047876127,0.057040904,0.05342085,0.05152669,0.049871754,0.051907033,0.03825925,0.033413116,0.030350586,0.024192315,0.02863483,0.021365887,0.028596018,0.0366212,0.029820556,0.019825883,0.030193597,0.026441555,7
-284.35144,57.63111,-30.676456,8.903228,-32.020508,10.732497,-16.5216,23.805239,-10.461856,17.087965,-24.65913,3.7426898,-5.505188,0.02756717,0.23834510216346153,3364.414844696984,2412.381410149249,6086.856783353365,0.47385728,0.3670114,0.34262255,0.2741611,0.2728874,0.2645068,0.3218574,0.51394856,0.55555123,0.5742974,0.87768507,0.7171494,-0.019685727179799783,-0.0039817448405444576,0.06130428041976184,-0.04273232513895443,0.009308548345764852,-0.015204627647136192,0.013482484,0.020466536,0.0862573,0.14427836,0.113179035,0.06916023,0.05355436,0.03823978,0.02832018,0.029584005,0.026908612,0.02233389,0.034502234,0.025860086,0.03611307,0.035435405,0.027025755,0.023615858,0.02937106,0.02908119,7
-301.72372,45.343353,-27.426104,11.716645,-27.62831,15.866434,-15.914789,21.487324,-8.099508,17.004778,-26.013525,5.3598175,-4.245736,0.026062338,0.23559194711538461,3451.9434189100557,2410.3087440006834,6286.949932391827,0.57009804,0.44149143,0.33319908,0.26140726,0.29258007,0.32455292,0.4313862,0.52944976,0.48554713,0.52784914,0.7560303,0.75621784,-0.021363069541244718,-0.012868917123088198,0.03406055237238178,-0.057835050901541805,-0.0005062432288067484,-0.013437311473087564,0.016862966,0.024487274,0.061668776,0.08192874,0.059677962,0.033442803,0.030539589,0.027232448,0.028640412,0.022240791,0.015170724,0.016959297,0.03126179,0.026758645,0.020861525,0.021328393,0.018800223,0.013409964,0.01560351,0.018572366,7
-283.9983,53.01955,-28.083248,5.5258846,-30.831709,10.383419,-15.307054,22.585487,-7.8070345,14.715277,-26.639936,4.6399484,-3.782643,0.027119394,0.22730243389423077,3359.0669502675796,2467.5420451433115,6256.5549879807695,0.6545302,0.45000672,0.39865783,0.31712455,0.2551896,0.27602485,0.32939547,0.3938038,0.46591958,0.45655313,0.5297139,0.8237966,-0.027502879400808474,-0.043459458831445245,0.046709992521656925,-0.05246308592076519,-0.012542598616993729,-0.021487838509850744,0.010420789,0.02215634,0.06291137,0.08639915,0.07338888,0.05428864,0.047922846,0.027286528,0.018166887,0.030102426,0.036952972,0.03053879,0.03403853,0.03354056,0.04789714,0.04255432,0.031117117,0.02848466,0.03281899,0.034603965,7
-299.11285,58.850952,-28.015112,9.043035,-29.189186,10.975111,-16.583914,19.774977,-9.816479,13.350512,-23.217539,5.930322,-4.7755156,0.025238156,0.21048677884615385,3195.565478347282,2408.8308941322175,5995.340670072115,0.5855305,0.50363886,0.40852463,0.32903397,0.30187786,0.26193842,0.34592673,0.43909994,0.44259724,0.42261133,0.6505474,0.80311275,-0.014619086688867402,-0.022234431550376344,0.05758029428812139,-0.048293412820651284,-0.005918893862518715,-0.027535892127511567,0.009558614,0.011757411,0.022563174,0.03297562,0.031660073,0.029644016,0.029741608,0.023143552,0.017392162,0.01926268,0.02359695,0.02380356,0.03231765,0.025345692,0.021640249,0.023505492,0.022057077,0.017443068,0.031039642,0.036776,7
-305.10635,55.010834,-27.545544,11.889427,-31.16019,9.400654,-14.809708,19.633976,-10.117289,15.953528,-24.998251,4.8906837,-4.215736,0.02427278,0.22934945913461538,3316.82739959842,2426.8217289736203,6112.696627103365,0.62686986,0.52013785,0.4599434,0.321865,0.27405643,0.32796133,0.34290835,0.42737085,0.55411446,0.60768294,0.6250531,0.8026293,-0.013751459262979127,0.006403717444090359,-0.022013874094074026,-0.04811399518870447,0.01218531693701871,-0.0031865568688281653,0.02649107,0.03096345,0.05731168,0.08035008,0.06601064,0.059942912,0.04723421,0.021745136,0.015703117,0.021022188,0.025389584,0.017523004,0.02345431,0.022637231,0.024521945,0.030849764,0.029240299,0.01797414,0.026639389,0.029418878,7
-282.2873,48.314545,-27.858786,6.045102,-31.420555,13.449703,-18.992664,19.16742,-11.322881,15.458169,-23.774456,5.951425,-6.5053945,0.027494002,0.25665189302884617,3539.948741595634,2490.9289333229913,6420.704251802885,0.5640083,0.4441859,0.3519568,0.29943615,0.33540878,0.34477028,0.39947945,0.5372138,0.59155667,0.59479094,0.7966101,0.7564373,-7.557500101276716e-05,-0.031475374745781125,0.04510614101130185,-0.01762938783145916,-0.007816235037872618,-0.012167425947980204,0.013138402,0.02020613,0.05213588,0.070349544,0.0566285,0.043718357,0.03565557,0.038746364,0.042118184,0.03498197,0.030080652,0.040558405,0.043756105,0.040414736,0.04702375,0.05544543,0.03291043,0.025624853,0.034394816,0.035007045,7
-290.8486,54.297752,-29.203873,7.1012254,-31.675455,12.484372,-18.202654,20.285822,-9.507907,16.772223,-24.930374,5.6134663,-6.429644,0.026198866,0.23472055288461538,3390.758904482074,2485.1930478781032,6314.363356370192,0.4779372,0.38618925,0.32339323,0.2788963,0.29831913,0.33983883,0.42918214,0.52487713,0.54751706,0.56033,0.80453527,0.68544525,-0.002764120516102867,-0.0373063584376573,0.04783520294496596,-0.013821036024736007,-0.01107455723512557,-0.011973349943470464,0.029192284,0.03647497,0.08390503,0.10381997,0.08848809,0.07151891,0.07039268,0.07222916,0.053539086,0.0347194,0.024706027,0.023107182,0.026834939,0.019483553,0.02494669,0.028781494,0.025750583,0.023692835,0.041479148,0.047134906,7
-291.31543,50.588886,-30.811106,7.450149,-31.08197,11.354222,-19.973827,19.03588,-10.696712,14.621979,-27.64739,4.5852585,-6.1233435,0.02419193,0.24249173677884617,3458.3562710968567,2470.160367958458,6354.862342247596,0.57327443,0.4629576,0.34915408,0.2711112,0.29164302,0.34215337,0.41894254,0.5082619,0.59218895,0.61285913,0.80341184,0.7440221,0.006192466336530053,-0.03789215136886568,0.047141252515407316,-0.0427796046034652,-0.011869108827355574,-0.009574154692773595,0.012610366,0.01559642,0.03247663,0.051550735,0.046149995,0.036541816,0.0325123,0.021596467,0.020910988,0.018356763,0.02263968,0.016496694,0.02600504,0.025329642,0.02727725,0.027962284,0.026680963,0.015458294,0.01979119,0.024848552,7
-290.25958,49.547688,-28.777327,8.490749,-33.089634,8.784509,-16.280922,20.666666,-9.170354,14.5252,-24.991026,4.7273197,-4.650881,0.027540632,0.22947340745192307,3406.0242814728413,2462.7850801909117,6329.105318509615,0.5171592,0.4104164,0.34416837,0.29507166,0.33886155,0.32447767,0.38347632,0.46013403,0.46427745,0.48385906,0.7666145,0.7979365,-0.009573603903421735,-0.047981540274425694,0.061859441921114554,-0.049012254092556176,-0.009960167429862426,-0.025397280825731828,0.010093313,0.020396933,0.058181666,0.06806259,0.04313914,0.022939427,0.021262106,0.018304432,0.017648946,0.02463748,0.020566007,0.01565221,0.019323481,0.017589312,0.023700021,0.02338525,0.0213347,0.015681993,0.027614413,0.031387407,7
-271.41165,50.751415,-33.603756,5.5835447,-33.40675,8.502445,-21.395199,20.189814,-10.471861,14.927944,-25.817984,6.800261,-4.586543,0.028442472,0.23592998798076922,3417.863486254673,2465.604352493456,6372.503004807692,0.5295584,0.43681416,0.41253433,0.32171497,0.2989242,0.30911905,0.3504834,0.38629344,0.45204565,0.4861875,0.7844958,0.7646916,0.0048920663922685965,-0.052693563811163385,0.07706326194680628,-0.048037631007341486,-0.02408045109071784,-0.014138154929073943,0.009027123,0.0148977,0.032186784,0.048171774,0.06086147,0.047748726,0.063702926,0.041371647,0.032263096,0.043069616,0.029384034,0.025785858,0.050704453,0.042027596,0.029712267,0.029750876,0.027546443,0.023436595,0.047114603,0.04416864,7
-313.21268,66.17443,-27.073679,7.187718,-30.12378,8.695066,-16.190382,17.813076,-9.797873,13.091938,-22.850058,6.7016883,-2.1705067,0.0257769,0.207568359375,3065.757245062538,2351.779637374519,5696.6917067307695,0.59903896,0.4281513,0.42605555,0.42611173,0.37868282,0.3820684,0.37752774,0.40720606,0.43072823,0.46281636,0.65395725,0.7392691,-0.01954807562693147,-0.0077166555849819286,0.03190911695934215,-0.04539460620054865,-0.0013602598057753871,-0.01581570174401763,0.01868033,0.026350299,0.048049707,0.045964167,0.04506505,0.03256308,0.034346044,0.022868574,0.020766674,0.023303926,0.022684038,0.027149776,0.029320385,0.022836598,0.024959171,0.026366768,0.026352596,0.023431273,0.036704574,0.037856866,7
-296.33514,56.7717,-29.063313,9.309655,-30.113968,10.956434,-16.370676,20.734705,-9.588642,14.401036,-26.737602,5.267385,-5.4478197,0.02454658,0.22193885216346154,3295.602538937629,2430.627414483397,6146.7356520432695,0.6508357,0.4749464,0.38263145,0.33689892,0.3163207,0.2696652,0.32212144,0.4424219,0.48090863,0.45995405,0.6449681,0.8408879,0.005433425603988071,-0.04947607146563753,0.10032717814812268,-0.028670329371324382,-0.013896276300393374,-0.009350228882752904,0.038034752,0.04923978,0.09277547,0.094336495,0.06762061,0.04761648,0.038783498,0.03948406,0.03215004,0.039807327,0.034449812,0.026641868,0.031298723,0.027369596,0.025183553,0.027703958,0.027376283,0.02300579,0.026176214,0.019679075,7
-281.09467,53.30359,-29.851307,8.8120775,-31.622547,13.189068,-18.450827,23.14808,-8.523807,14.32962,-26.757,6.5815477,-4.72441,0.026271416,0.229638671875,3407.2573093337455,2487.966759540366,6398.922588641827,0.55777377,0.4442195,0.3493629,0.28111386,0.28885517,0.27601147,0.36587524,0.4928231,0.50281334,0.48354143,0.7668096,0.81115985,0.01970850426682799,-0.041108326319474635,0.07862630512278784,-0.03911794673364937,-0.01913184897515313,-0.011102862455523917,0.011733705,0.01628261,0.041337404,0.04300711,0.044250622,0.04069289,0.026178239,0.019645888,0.01742509,0.0279246,0.02784768,0.022986101,0.036482647,0.037458256,0.033287596,0.02953116,0.027909385,0.021821875,0.033630967,0.031042378,7
-304.84946,47.711212,-27.672722,10.616802,-28.732773,13.680118,-16.720083,22.03485,-8.618624,14.366791,-27.713964,5.501249,-4.756084,0.02408533,0.23826246995192307,3429.1886482216355,2436.7690074426864,6324.136117788462,0.548343,0.427746,0.3490034,0.2673486,0.276964,0.30441618,0.36449,0.45383865,0.52123666,0.53062665,0.77969956,0.76804173,-0.016324689004936162,-0.023605400177406352,0.042745116252738295,-0.04375226390189893,-0.013322332073687451,-0.018554419275516473,0.018083073,0.027727267,0.050222244,0.061710004,0.06892892,0.06788761,0.06339509,0.047041904,0.028325953,0.01938235,0.025652219,0.03458867,0.043038223,0.03561319,0.020902565,0.019417226,0.024301643,0.025089288,0.033406697,0.03374507,7
-299.46988,56.271313,-25.607578,11.494989,-28.899038,13.736954,-15.564101,19.603151,-6.6770997,13.828878,-25.066929,4.7233057,-5.8503485,0.025764106,0.21331505408653847,3253.219664964162,2435.5871166167976,6096.546724759615,0.6304404,0.490496,0.40867934,0.3062793,0.27493703,0.2995555,0.39995974,0.4853793,0.51388574,0.51545453,0.70018095,0.7428748,-0.017838450272983836,0.013947171429501306,0.024343546136067023,-0.05021873231117594,0.004559441387484249,-0.011896980389092893,0.025943046,0.03473959,0.07109096,0.08710828,0.08297037,0.05373137,0.048268832,0.04158952,0.041950785,0.043411586,0.038623985,0.032961696,0.039145418,0.030247167,0.022836616,0.024521703,0.021388253,0.017994976,0.030553376,0.03356948,7
-287.14166,51.467796,-28.629713,12.7787,-30.88469,14.565922,-16.902212,21.482037,-9.633085,15.322369,-25.879261,5.2915225,-4.3471155,0.028364634,0.23282752403846155,3395.058847130026,2418.231733379239,6225.083383413462,0.6535822,0.5037718,0.45285004,0.33728498,0.27742428,0.3021176,0.3414421,0.46398956,0.53940225,0.5477839,0.6852771,0.8209101,0.007428721811052724,-0.007946256584696925,0.028241687941436142,-0.03801192010824551,0.0046107935004833815,-0.01504761268241467,0.0053590024,0.011602335,0.032618172,0.048142705,0.030800123,0.015473426,0.022285447,0.024161426,0.021191625,0.023718385,0.022370297,0.01734411,0.027836446,0.024308836,0.018433928,0.021991286,0.023991762,0.021297298,0.027024142,0.03017251,7
-293.0683,66.190254,-30.314596,9.174974,-30.448433,12.099128,-16.353712,21.430618,-10.712247,13.237141,-20.881033,10.859002,-3.8157008,0.024942065,0.2168682391826923,3141.1062273490074,2354.521435024409,5774.12841796875,0.5148073,0.45822504,0.510159,0.43306732,0.34669226,0.24452764,0.27486515,0.3590427,0.4414503,0.41634512,0.6162205,0.6713229,-0.030293758057977658,-0.03177233513639494,0.03735875407090513,-0.07463739477098012,0.008391367156162956,-0.02742913697774589,0.033678383,0.041244976,0.07329102,0.09583573,0.09964206,0.083294936,0.059514355,0.06544672,0.07247869,0.05792548,0.04799256,0.08791098,0.096613884,0.037565503,0.038715247,0.048324052,0.03970628,0.023448583,0.047285695,0.031509906,7
-321.55936,98.79506,-21.177284,-21.436958,-24.351318,-1.8791109,4.063825,3.5827656,1.409225,-1.4503125,-10.1395645,-1.0105896,-11.020465,0.018291684,0.11484750600961538,2460.9009064155307,2378.6933475126807,5007.049466646635,0.49708486,0.29847687,0.28998664,0.30320075,0.41423023,0.42286736,0.36019045,0.3950041,0.36694005,0.3699892,0.46697193,0.65018535,0.01824308650494971,0.007295161662346555,0.033672531350300336,0.0186786946768939,-0.00854312678481562,-0.012973235239489688,0.0036645958,0.007901509,0.00964492,0.008899487,0.014414493,0.0114565175,0.0078051724,0.012737024,0.012717061,0.013634322,0.019279605,0.032679006,0.028204994,0.015842218,0.018802833,0.018606272,0.012040466,0.013591184,0.010810874,0.010647176,7
-324.45566,106.62971,-30.347206,-21.401194,-25.226555,-11.858534,2.3051865,7.7835317,-1.7810094,1.2430909,-11.721897,-3.9243314,-7.4257774,0.016115975,0.10952524038461539,2317.428140513925,2211.5581242417925,4536.9630784254805,0.4599789,0.36073902,0.31994277,0.32199603,0.36472756,0.38207415,0.34537724,0.33928362,0.4154736,0.47767785,0.60943806,0.61282074,0.009978509415931544,0.007800225976633489,0.01630912566414199,-0.004750514947451552,-0.00425674775096921,-0.001362237377235474,0.0017540586,0.0024966027,0.003313746,0.00486232,0.0063028024,0.007118595,0.0066210628,0.009097203,0.009623309,0.0113164885,0.01706204,0.021366583,0.023095543,0.016176965,0.012387041,0.01036555,0.007714897,0.00983537,0.015452165,0.020923562,7
-315.21863,100.95574,-26.897419,-24.581566,-22.39279,-7.9914794,5.380118,9.537992,-0.39844778,6.511305,-11.358052,-0.16920777,-4.856378,0.015390317,0.11734149639423076,2436.0874671837228,2348.9428410616174,4836.108961838942,0.5448304,0.3885565,0.39348355,0.32423094,0.35000837,0.41858226,0.379639,0.2837728,0.31225988,0.42473692,0.54382086,0.6235902,0.009898003491551656,0.0016301971449108987,-0.0066914534626104335,-0.011063627956005783,-0.010848202184217448,-0.008433034779647174,0.0066170376,0.003207438,0.0027867323,0.006142005,0.007384835,0.0058294977,0.0066685355,0.017586397,0.017257156,0.013214444,0.01492624,0.017774638,0.011237589,0.009954164,0.009422851,0.009919011,0.0078938175,0.006681571,0.00824183,0.013544402,7
-312.8071,99.97976,-23.869328,-19.379593,-20.637638,-10.32721,4.4890623,14.898469,0.8401333,6.8791223,-8.289181,0.10029046,-4.4010515,0.0181077,0.11405498798076923,2388.746037870821,2346.223652602399,4772.006272536058,0.48849982,0.30770835,0.30583534,0.34190127,0.3758656,0.33097783,0.2951072,0.30862245,0.38937607,0.4462651,0.5276381,0.6244116,0.006573362716132812,-0.022677724937347828,0.013905498600349456,0.01744972713864722,-0.012595334581965184,-0.011793370727592923,0.04172202,0.013846182,0.00798622,0.005728043,0.006713831,0.011275974,0.014381148,0.021323454,0.015831562,0.012520632,0.014393232,0.01808746,0.017415209,0.012387241,0.011745267,0.01135116,0.008652986,0.013258758,0.01547546,0.018382568,7
-304.4281,101.25119,-28.68259,-21.09954,-25.026976,-12.233088,4.963584,11.964239,-1.461238,4.1327543,-10.176962,-1.5461426,-6.7671256,0.019072128,0.11796499399038461,2451.1456252682106,2296.0525392820914,4885.718149038462,0.40331304,0.30116662,0.26163095,0.29948503,0.29368553,0.29059938,0.30861616,0.37296763,0.4233474,0.45969382,0.5701933,0.601581,0.008687868464711037,-0.014859253183111359,0.013138193207290979,0.009593367118101387,-0.008273551179767977,0.0019806496584071852,0.014029433,0.007905037,0.006922807,0.006877387,0.010168981,0.012025023,0.013159572,0.017375171,0.01941629,0.023632681,0.025585767,0.030183315,0.020633958,0.020624887,0.018806646,0.016944999,0.014473569,0.016157672,0.019783251,0.026882421,7
-324.494,96.43015,-23.582136,-21.111032,-21.756413,-10.830538,4.476463,11.418151,-3.8318145,-1.3764566,-14.249678,-1.9179811,-6.0802536,0.01754895,0.11674053485576923,2477.697987257093,2385.199064407776,4941.9529371995195,0.65389156,0.41966152,0.37971115,0.37852225,0.30685365,0.33344305,0.3056039,0.346039,0.4001303,0.4630483,0.5221472,0.7405185,0.027808100016860855,-0.0005472223531769998,0.019295187867604303,0.029613196018796216,-0.012869145642639317,0.005241135249917346,0.0021395877,0.0028453975,0.0038432933,0.0043933317,0.008290794,0.0113517605,0.010835899,0.011784625,0.011659456,0.013077855,0.014874145,0.017155029,0.019453356,0.0113835875,0.013254606,0.01526333,0.012913129,0.014165229,0.019548286,0.021608314,7
-317.04373,99.7875,-31.535442,-19.807215,-20.884417,-9.866564,3.8269372,8.8961735,-4.951045,2.992901,-12.882244,-3.589302,-6.954157,0.017585255,0.12157076322115384,2490.717359541653,2286.353081012274,4941.9529371995195,0.548243,0.4507569,0.4040173,0.43070364,0.36032283,0.29121178,0.32615304,0.38115832,0.43162817,0.5099676,0.5751229,0.65628844,0.001490321584007494,-0.02113597973934145,0.012932252969878868,0.03359056782837054,-0.004415460440091186,0.00440713347723853,0.0025412422,0.0032243389,0.005965642,0.0069148093,0.011661733,0.01216133,0.011100522,0.016431153,0.016306791,0.024447715,0.024191914,0.022182927,0.017884783,0.013556612,0.014661803,0.016402854,0.012089214,0.013290317,0.01452561,0.015238124,7
-321.6114,106.57924,-33.65371,-23.430756,-23.845842,-10.19794,3.719662,6.5167475,-5.063818,1.006947,-9.943507,-1.574669,-5.4166083,0.017671684,0.11311974158653847,2316.7986972903163,2193.9348647001543,4518.908315805288,0.6110492,0.5150787,0.48946527,0.42611384,0.36761177,0.40098864,0.37175646,0.3907805,0.40356988,0.38418457,0.5075102,0.5966085,0.0008863991037121451,0.0037464517516148854,-0.0003370064382374522,0.011144877225160133,-0.01168989346389642,-0.0009265437292364667,0.0012937862,0.0029225433,0.0046598967,0.0063712834,0.009806088,0.010979036,0.011304361,0.011962124,0.013918947,0.017605225,0.016743904,0.018929252,0.015413226,0.014250214,0.012690799,0.017752111,0.018030474,0.013685316,0.010252423,0.01723859,7
-331.6657,108.36215,-31.741936,-22.22131,-20.09623,-9.911042,-1.7857077,8.145444,-5.1526217,1.4370742,-11.829348,-3.1965945,-6.0466595,0.01662176,0.11048302283653846,2275.2913035343463,2161.3470985379195,4350.535231370192,0.5687333,0.4689975,0.35963285,0.35637853,0.34821555,0.39560455,0.38119057,0.3716053,0.4526817,0.3474686,0.40250623,0.55869824,0.009003863355035172,0.012188853395318736,0.014418616375097372,0.03226721111971552,-0.010372250107052948,-0.00619754126438725,0.0019848465,0.0028341624,0.0047845123,0.0032543235,0.005645396,0.007345689,0.009273596,0.014624695,0.0129694445,0.01587287,0.015278354,0.023835037,0.022310397,0.016498093,0.016907156,0.018595025,0.01511562,0.012837423,0.013939805,0.016811917,7
